iteration,time,cost,distance,residual,gradnorm,complviolation,dualviolation,manviolation,maxviolation,meanviolation,second_order_residual,rho,upsilon,maxabsLagmult,quadoptim_status,quadoptim_iter,quadoptim_gap,quadoptim_primalobjective,quadoptim_dualobjective,quadoptim_primalinfeasibility,quadoptim_dualinfeasibility,stepsize,linesearch_status,linesearch_counter
76,6.9238972663879395,40000009.55363976,0.002347937197920296,12.744283155863693,12.744283155848281,1.9819276617644227e-05,0.0,0,0,0.0,-8.463423928383971,12225251.515857799,0.020227827589849923,0.020227827589849923,optimal,9.0,1.7783619767229402e-13,-5.5503419456616414e-05,-5.5503419634450425e-05,2.839585216873491e-16,6.900062748985462e-13,0.43046721000000016,1.0,8.0
77,7.033040285110474,40000009.55362601,0.003709369512062448,22.752630598043865,22.752630598038124,1.616373491434264e-05,0.0,0,0,0.0,-6.763050397196115,12225251.515857799,0.03526535641675694,0.03526535641675694,optimal,9.0,6.562977865569804e-13,-7.490743348943935e-05,-7.490743414573624e-05,1.5202871931194098e-16,2.792376163128901e-13,0.5314410000000002,1.0,6.0
78,7.117876291275024,40000009.55362065,0.0025158099031519976,14.835440438978567,14.835440436280448,0.0002829408610077178,0.0,0,0,0.0,-6.534668372484281,12225251.515857799,0.013415642641319827,0.013415642641319827,unknown,13.0,7.445944543229177e-22,-0.0003066883327337488,-0.0003066883327337488,1.437215604658218e-16,2.410040492397084e-12,0.03433683820292516,1.0,32.0
79,7.200738191604614,40000009.55359378,0.002372444238695585,20.22097570468853,20.22097570468853,5.0051740593845504e-14,0.0,0,0,0.0,-11.923187207836055,12225251.515857799,7.089581585662389e-14,7.089581585662389e-14,optimal,7.0,1.1650277341346213e-13,-3.6926888007226405e-05,-3.692688812372918e-05,2.6757125098906665e-16,2.182259563265234e-13,0.9,1.0,1.0
80,7.285318851470947,40000009.553593256,0.0017382991844801083,20.882925257365144,20.882924957289475,0.00354018579622975,0.0,0,0,0.0,-25.04650000381084,12225251.515857799,0.025472439100399622,0.025472439100399622,unknown,14.0,5.891705624267063e-23,-0.004041102158862931,-0.004041102158862931,1.4596937590382155e-16,5.816987386775518e-11,0.0017970102999144335,1.0,60.0
81,7.370567083358765,40000009.55359254,0.0036102181900193875,13.64774284355004,13.647742842416601,0.00017589123679756969,0.0,0,0,0.0,-11.616430304079037,12225251.515857799,0.008978340595742467,0.008978340595742467,unknown,14.0,1.0560400971370712e-23,-0.00020201222561329433,-0.00020201222561329435,2.6965542906647227e-16,1.0431444035063897e-11,0.02781283894436938,1.0,34.0
82,7.456286191940308,40000009.55359069,0.005115280713851983,12.582993612722388,12.582992103293886,0.006163299128075742,0.0,0,0,0.0,-7.7387470890378465,12225251.515857799,0.010703945760450473,0.010703945760450473,unknown,13.0,3.034033443108685e-21,-0.006363830458884874,-0.006363830458884874,1.0126599568402442e-16,7.141929036613122e-11,0.007069650490151055,1.0,47.0
83,7.540463209152222,40000009.55358948,0.004825058544906497,12.72664986860129,12.726649297195365,0.003813681417237323,0.0,0,0,0.0,-9.250557034729225,12225251.515857799,0.8421188478591718,0.8421188478591718,unknown,15.0,1.2642930705687999e-23,-0.003881883389272423,-0.0038818833892724225,1.939519932208276e-16,3.132869251937458e-10,0.01077526366430583,1.0,43.0
84,7.6245176792144775,40000009.55358234,0.0023725026159692767,11.926093446072302,11.926093441179319,0.0003416260870013397,0.0,0,0,0.0,-11.021285384270932,12225251.515857799,0.01840087549652193,0.01840087549652193,unknown,13.0,1.6723613379074078e-22,-0.0003863547430785347,-0.0003863547430785347,2.7184984224981996e-16,8.151444261668218e-12,0.04710128697246249,1.0,29.0
85,7.733100175857544,40000009.55357141,0.003349392976138564,34.04062165361683,34.04062163666542,0.0010742778793178115,0.0,0,0,0.0,-19.129949322928233,12225251.515857799,0.06072625009291112,0.06072625009291112,unknown,12.0,9.394052576663385e-21,-0.001153362399315455,-0.001153362399315455,1.794119004061946e-16,1.2568001555345882e-11,0.04710128697246249,1.0,29.0
86,7.8170692920684814,40000009.55356258,0.003267108542256655,19.519343914462826,19.519343914447738,2.4270041638192073e-05,0.0,0,0,0.0,-13.965988368404178,12225251.515857799,0.0014665932722561642,0.0014665932722561642,unknown,14.0,8.027521731681722e-24,-6.0440643225735856e-05,-6.0440643225735856e-05,2.725823813998024e-16,2.6319646247159195e-12,0.06461081889226679,1.0,26.0
87,7.901412725448608,40000009.553562306,0.0017915596906486317,19.645787787516763,19.645787695795395,0.0018983880262284398,0.0,0,0,0.0,-13.479135529017604,12225251.515857799,0.08966721410535292,0.08966721410535292,unknown,13.0,6.00874436630594e-21,-0.0027383120312746705,-0.002738312031274671,3.073864910982262e-16,4.14121887627093e-11,0.0024650347049580707,1.0,57.0
88,7.985262632369995,40000009.55355597,0.0036231129902285697,46.667281008331464,46.667281006934644,0.0003610705374307864,0.0,0,0,0.0,-16.330684777512158,12225251.515857799,0.024262594733305602,0.024262594733305602,optimal,10.0,5.594102266149457e-17,-0.00043445675832675453,-0.00043445675832681053,2.514435571936312e-16,8.366263406272703e-13,0.0984770902183612,1.0,22.0
89,8.069176197052002,40000009.55354899,0.00255450671683096,33.53810487235311,33.53810487233298,3.67440513057743e-05,0.0,0,0,0.0,-21.765921365627808,12225251.515857799,0.005659490315035105,0.005659490315035105,optimal,8.0,1.9386978333762543e-13,-9.098668442887389e-05,-9.098668462274367e-05,1.8712702197238758e-16,9.753940448602606e-13,0.10941898913151243,1.0,21.0
90,8.15332555770874,40000009.55354047,0.005720418452277069,33.37454761726367,33.37454761725083,2.9277182967173243e-05,0.0,0,0,0.0,-9.80973297925846,12225251.515857799,0.0060449392984894814,0.0060449392984894814,optimal,8.0,2.2580145700577713e-13,-8.545737444860108e-05,-8.545737467440254e-05,3.321592029208866e-16,5.411756993679569e-13,0.25418658283290013,1.0,13.0
91,8.237314224243164,40000009.553538196,0.004473805322941481,35.45580819627377,35.45580708628063,0.008871944917604463,0.0,0,0,0.0,-1.768809231759109,12225251.515857799,0.015185955903634474,0.015185955903634474,unknown,13.0,5.429457318016735e-21,-0.009107429222819331,-0.009107429222819331,1.7499190885020245e-16,3.788553134397074e-11,0.004638397686588107,1.0,51.0
92,8.32137656211853,40000009.55353728,0.00358493784295643,32.65177358974232,32.65177353042957,0.0019680784121279835,0.0,0,0,0.0,-17.0280114154469,12225251.515857799,0.43524214807445166,0.43524214807445166,unknown,15.0,9.190835615440638e-22,-0.002073276887008665,-0.002073276887008665,1.7248137542804452e-16,1.8693726514503282e-11,0.00785516721127895,1.0,46.0
93,8.405515432357788,40000009.553527676,0.0026762228261568363,22.561630785267123,22.561630783665112,0.00026886403998719466,0.0,0,0,0.0,8.131989327421,12225251.515857799,0.016362970682194982,0.016362970682194982,unknown,13.0,7.739256177465447e-23,-0.0003185623151285321,-0.0003185623151285321,1.9251746082518552e-16,2.5066281348665808e-12,0.042391158275216244,1.0,30.0
94,8.51445984840393,40000009.553500704,0.0006401648226677884,0.13339030977130784,0.13339030977130784,2.2261954458740924e-14,0.0,0,0,0.0,-0.7130345970986783,12225251.515857799,2.7468626313327877e-14,2.7468626313327877e-14,optimal,7.0,5.173823583790117e-14,-2.6050900192519938e-05,-2.6050900244258174e-05,3.6438029543447043e-16,2.3829062761812524e-14,1.0,1.0,0.0
95,8.5978844165802,40000009.55349994,0.0010313577345485803,2.2142158859659573,2.2142158859659573,4.191547941413363e-14,0.0,0,0,0.0,0.5603823737421336,12225251.515857799,5.345649668507351e-14,5.345649668507351e-14,optimal,7.0,9.755615015432042e-14,-2.449870138247818e-06,-2.4498702358039683e-06,1.5997647354072965e-16,8.797403875843348e-13,0.5314410000000002,1.0,6.0
96,8.681504487991333,40000009.55349953,0.002001202097712589,4.339323273481857,4.339323273293073,4.047700067149602e-05,0.0,0,0,0.0,-2.897045393140637,12225251.515857799,0.0026143911964266776,0.0026143911964266776,unknown,13.0,7.611182117275474e-22,-4.586508334768313e-05,-4.586508334768313e-05,2.5138790112732805e-16,4.973073827819833e-11,0.04710128697246249,1.0,29.0
97,8.765199422836304,40000009.55349867,0.0025210739338211445,3.0369210646177036,3.0369210641926236,5.0812101749574594e-05,0.0,0,0,0.0,0.005653572213114133,12225251.515857799,0.0034631383963848977,0.0034631383963848977,unknown,14.0,5.337956021407897e-24,-6.120733923621502e-05,-6.120733923621503e-05,1.7767828350275189e-16,8.913087124170734e-12,0.0523347633027361,1.0,28.0
98,8.848800897598267,40000009.55349769,0.002857847576458395,9.918821118535947,9.918821118298592,6.861888054868702e-05,0.0,0,0,0.0,-3.4597804296166457,12225251.515857799,0.010266206809478396,0.010266206809478396,unknown,12.0,3.5461887831296016e-21,-8.821763577316907e-05,-8.821763577316907e-05,2.1627016667159084e-16,3.843863151501958e-12,0.10941898913151243,1.0,21.0
99,8.93221926689148,40000009.553492695,0.004280639900499691,11.590042990504793,11.590042990349156,6.006431162739292e-05,0.0,0,0,0.0,-5.021922261525916,12225251.515857799,0.011315455332812715,0.011315455332812715,unknown,12.0,2.6059977552079235e-21,-8.551087688500117e-05,-8.551087688500117e-05,3.4302178220744894e-16,3.1546747951021484e-12,0.2058911320946491,1.0,15.0
100,9.016326665878296,40000009.55348935,0.0023768094457693382,6.709884189671012,6.709884189511792,4.622443289525042e-05,0.0,0,0,0.0,1.0801436134649454,12225251.515857799,0.009777386259206457,0.009777386259206457,unknown,13.0,1.7967356328432e-23,-6.823351108915174e-05,-6.823351108915175e-05,1.472259937845707e-16,5.0737251993009695e-12,0.10941898913151243,1.0,21.0
101,9.101075887680054,40000009.5534846,0.0021814183857982333,13.67555017630268,13.675550175962671,9.643450834449573e-05,0.0,0,0,0.0,-1.7287058535164475,12225251.515857799,0.023222744754824803,0.023222744754824803,unknown,12.0,2.66571706479282e-22,-0.00011949288972672167,-0.00011949288972672166,4.3071589946857875e-16,1.8419450429740835e-11,0.12157665459056936,1.0,20.0
102,9.21069860458374,40000009.55348273,0.0019783056433133966,9.676915283952308,9.676915283847565,4.5024004160479816e-05,0.0,0,0,0.0,-3.4685771965533863,12225251.515857799,0.002600642797398874,0.002600642797398874,unknown,14.0,1.7383869847660195e-23,-5.223359623641595e-05,-5.223359623641594e-05,1.2265896480036533e-16,4.888329065879821e-12,0.042391158275216244,1.0,30.0
103,9.29400110244751,40000009.55347551,0.0021862537612008276,15.0532055452292,15.0532055452292,5.5571630445470864e-14,0.0,0,0,0.0,-11.17772899196107,12225251.515857799,7.587191512977233e-14,7.587191512977233e-14,optimal,7.0,1.2939188539757724e-13,-1.788590303289489e-05,-1.7885903162286775e-05,8.437960627980771e-17,4.990279819593039e-13,0.6561000000000001,1.0,4.0
104,9.378788709640503,40000009.55347548,0.0009811107872843843,15.015982372018849,15.015982308207867,0.0013843298545715382,0.0,0,0,0.0,-5.303899958151887,12225251.515857799,0.0023900557111209797,0.0023900557111209797,unknown,15.0,6.661037165690593e-24,-0.001396970846843682,-0.0013969708468436817,2.819626581025866e-16,6.125214459592549e-11,0.0011790184577738598,1.0,64.0
105,9.463943481445312,40000009.55347546,0.00035201664712691225,15.002323230919346,15.002323224719719,0.0004312976127486396,0.0,0,0,0.0,-14.006284742482666,12225251.515857799,0.00516515051165364,0.00516515051165364,unknown,14.0,2.037034378778643e-24,-0.00046802011613996677,-0.0004680201161399669,2.2839706211857763e-16,6.280539170500683e-11,0.00045677590745077476,1.0,73.0
106,9.550668716430664,40000009.55347525,0.0010634987340586606,14.960205265554286,14.960205166037722,0.0017255655383991183,0.0,0,0,0.0,-14.608685265543551,12225251.515857799,0.3814810876107697,0.3814810876107697,unknown,15.0,2.1122223130012358e-22,-0.0017784193526156418,-0.001778419352615642,1.9179973062029632e-16,6.940529871451986e-11,0.0011790184577738598,1.0,64.0
107,9.634823083877563,40000009.55347368,0.0022360670029837088,7.08800693724673,7.088006937239812,9.903019409687822e-06,0.0,0,0,0.0,-1.618110496615664,12225251.515857799,0.0006181427821259139,0.0006181427821259139,unknown,15.0,1.5605308644186696e-26,-1.877709007828761e-05,-1.877709007828761e-05,2.070736769251942e-16,7.339460748382238e-12,0.030903154382632643,1.0,33.0
108,9.718864917755127,40000009.5534733,0.001876949147995832,6.806605035629384,6.806605020495116,0.0004539008440355541,0.0,0,0,0.0,1.3601597813420452,12225251.515857799,0.028609755251960377,0.028609755251960377,unknown,13.0,3.41895237773284e-22,-0.0004779166307924403,-0.00047791663079244063,2.0637696559393093e-16,3.63143612354981e-11,0.009697737297875247,1.0,44.0
109,9.804078102111816,40000009.55347078,0.0030426628006415303,2.1937694069081646,2.1937694069081646,5.230944161219633e-14,0.0,0,0,0.0,-3.3000040040596352,12225251.515857799,4.489665867288597e-13,4.489665867288597e-13,optimal,7.0,1.2475142553396178e-13,-7.336094799371876e-06,-7.3360949241233015e-06,2.3633774218448884e-16,4.5138170682975467e-13,0.6561000000000001,1.0,4.0
110,9.890170097351074,40000009.55347033,0.0018019597701214734,3.8286537062367865,3.8286537061262904,2.9087855013113646e-05,0.0,0,0,0.0,-0.9878410805910003,12225251.515857799,0.0018312601044013247,0.0018312601044013247,unknown,15.0,8.284561039196702e-26,-3.1580245884651946e-05,-3.158024588465194e-05,2.0963590214283806e-16,2.3635628029580116e-11,0.04710128697246249,1.0,29.0
111,10.003383874893188,40000009.55346791,0.0021108414639540284,10.52008717224523,10.520087169630214,0.00023456422057046268,0.0,0,0,0.0,-12.66221854549862,12225251.515857799,0.01542113808444771,0.01542113808444771,unknown,12.0,8.891856709912453e-21,-0.0002508228849286145,-0.0002508228849286145,3.6153709554021755e-16,2.0525384068215556e-11,0.042391158275216244,1.0,30.0
112,10.090787887573242,40000009.55346595,0.0021906846294741334,8.652026715816397,8.652026715773758,2.7163224108044473e-05,0.0,0,0,0.0,-2.3982659980800687,12225251.515857799,0.004507321267216483,0.004507321267216483,optimal,9.0,1.7666951872164364e-15,-3.490911250399978e-05,-3.490911250576648e-05,2.1289161702271492e-16,9.909501271530453e-13,0.13508517176729928,1.0,19.0
113,10.175246953964233,40000009.55345598,0.0019735942608849833,7.52682383850432,7.52682383850432,2.7116000499098552e-14,0.0,0,0,0.0,-7.600660666141722,12225251.515857799,5.024593351643334e-14,5.024593351643334e-14,optimal,7.0,6.304313586245187e-14,-1.1250196758997078e-05,-1.1250196822040214e-05,3.605483330708756e-16,3.878737600757741e-13,1.0,1.0,0.0
114,10.259035348892212,40000009.553454146,0.0025851409264895293,3.2645320092097534,3.264532009188895,1.1669933904263184e-05,0.0,0,0,0.0,0.5564026080439775,12225251.515857799,0.0025589453333400795,0.0025589453333400795,optimal,11.0,1.1771824428739862e-19,-1.6059488817256264e-05,-1.6059488817256383e-05,3.522601734758588e-16,7.880220329910142e-13,0.13508517176729928,1.0,19.0
115,10.343145847320557,40000009.553453155,0.0031900499616732227,11.982755565676886,11.9827555656458,2.729498479902942e-05,0.0,0,0,0.0,-7.197711190358254,12225251.515857799,0.008024648985611674,0.008024648985611674,unknown,12.0,4.4948500604639835e-22,-4.438806571756359e-05,-4.43880657175636e-05,2.4907412974284665e-16,2.8944532565386207e-12,0.25418658283290013,1.0,13.0
116,10.42756199836731,40000009.5534476,0.0034323672309851004,8.500319355783498,8.500319354241707,0.00016189944700859812,0.0,0,0,0.0,-10.66518801371802,12225251.515857799,0.009070062439412186,0.009070062439412186,unknown,14.0,1.7034075144807225e-23,-0.00018318887307761957,-0.00018318887307761957,2.872134590078122e-16,4.140895694130137e-12,0.0523347633027361,1.0,28.0
117,10.511715650558472,40000009.55344464,0.002501479898919285,15.004056400292145,15.004056397724908,0.0002775571174144955,0.0,0,0,0.0,-4.494301012527663,12225251.515857799,0.01631854405057157,0.01631854405057157,unknown,13.0,1.1678625389380945e-22,-0.0003007638279753389,-0.0003007638279753389,2.4847905166514275e-16,1.401388231028479e-11,0.04710128697246249,1.0,29.0
118,10.595766544342041,40000009.55344111,0.0024389982187122705,8.378390804886417,8.378390804870378,1.639431237469719e-05,0.0,0,0,0.0,-5.690255761189332,12225251.515857799,0.0037882451993161486,0.0037882451993161486,optimal,8.0,1.243132005671655e-13,-2.674996048204348e-05,-2.674996060635668e-05,2.3145707229986693e-16,8.290823346172148e-13,0.16677181699666577,1.0,17.0
119,10.70411729812622,40000009.553436674,0.004287577675955623,12.304841790719713,12.304841790672688,3.4019170196199135e-05,0.0,0,0,0.0,-2.542531824988281,12225251.515857799,0.010953045417792108,0.010953045417792108,optimal,12.0,9.559055778452317e-23,-6.097665297864207e-05,-6.097665297864207e-05,2.2950228942785226e-16,9.82557235347552e-13,0.28242953648100017,1.0,12.0
120,10.787761688232422,40000009.55342982,0.003371178700746011,22.056089457078464,22.05608945706482,2.4530965130872127e-05,0.0,0,0,0.0,-12.5522144620425,12225251.515857799,0.01685218620318202,0.01685218620318202,optimal,9.0,5.146988473069426e-13,-6.385686875099831e-05,-6.385686926569153e-05,7.746776120433394e-16,4.572507854984711e-13,0.5314410000000002,1.0,6.0
121,10.87204647064209,40000009.553425975,0.004664354310649401,19.805874666478523,19.805874510289318,0.0024873535408336434,0.0,0,0,0.0,-2.8448637113425925,12225251.515857799,0.12067804286996048,0.12067804286996048,unknown,12.0,5.952408267284723e-20,-0.0028217933601798455,-0.0028217933601798442,1.8309450444277014e-16,2.2779497271435533e-11,0.009697737297875247,1.0,44.0
122,10.955157041549683,40000009.55340123,0.004978278439959349,1.9946302085168357,1.9946302085168357,4.523749081902786e-14,0.0,0,0,0.0,-2.1636880807522694,12225251.515857799,4.9579256218886393e-14,4.9579256218886393e-14,optimal,7.0,1.0508856128325911e-13,-4.619648503898157e-05,-4.619648514407013e-05,1.467258653064612e-16,7.984422525900032e-14,0.9,1.0,1.0
123,11.038275241851807,40000009.55339133,0.001852138727770866,1.043210074552293,1.043210074552293,5.06905945552789e-14,0.0,0,0,0.0,-0.33132610772080573,12225251.515857799,8.282224606402013e-14,8.282224606402013e-14,optimal,7.0,1.1808532536018332e-13,-7.615168516005935e-06,-7.615168634091261e-06,1.7693633174614762e-16,7.693261443198066e-13,1.0,1.0,0.0
124,11.125289916992188,40000009.553388394,0.002077617547185292,7.15019190190303,7.15019190190303,0.0,0.0,0,0,0.0,-3.7050102786180217,12225251.515857799,4.0293377261189195e-195,4.0293377261189195e-195,unknown,100.0,8.225337569473433e-197,-3.150083819573934e-05,-3.150083819573934e-05,1.996151260653813e-16,1.8557430244003154e-11,0.13508517176729928,1.0,19.0
