iteration,time,cost,distance,residual,gradnorm,complviolation,dualviolation,manviolation,maxviolation,meanviolation,second_order_residual,condition_number,rho,maxabsLagmult
419,93.93902111053467,40000010.818963125,7.730229250613245e-05,2.701541351042523,2.701541351042523,0.0,0.0,0,0,0.0,-12.729016202053302,-1651763.7099788338,123.45679012345683,0.0
420,94.19950008392334,40000010.81859918,0.00013507322929539293,3.9062032878429664,3.9062032878429664,0.0,0.0,0,0,0.0,0.45772588533836467,45938672.08118736,123.45679012345683,0.0
421,94.46051216125488,40000010.818383016,8.013340336084145e-05,2.919366024239368,2.919366024239368,0.0,0.0,0,0,0.0,-4.517949408945242,-4654436.030687606,123.45679012345683,0.0
422,94.46578478813171,40000010.81838161,1.236886141863367e-06,9.243388077864033,9.243388077864033,0.0,0.0,0,0,0.0,-15.043482475369336,-1397849.4461189504,123.45679012345683,0.0
423,94.62648415565491,40000010.81824785,4.950207465000218e-05,8.471786940822662,8.471786940822662,0.0,0.0,0,0,0.0,-10.174062673121563,-2066947.4308886824,123.45679012345683,0.0
424,94.88843965530396,40000010.81803906,7.703584295441078e-05,4.6034467628889075,4.6034467628889075,0.0,0.0,0,0,0.0,2.820850062879565,7455332.883530959,123.45679012345683,0.0
425,95.15062618255615,40000010.81783734,7.48025097634297e-05,4.4004165302713245,4.4004165302713245,0.0,0.0,0,0,0.0,5.476844586680217,3840072.3404873144,123.45679012345683,0.0
426,95.16052842140198,40000010.8178338,1.7585264322129756e-06,8.272497148101687,8.272497148101687,0.0,0.0,0,0,0.0,-3.089338125927932,-6807770.674818975,123.45679012345683,0.0
427,95.21205949783325,40000010.81778983,1.632505689898057e-05,8.344825144903607,8.344825144903607,0.0,0.0,0,0,0.0,3.225449942025945,6520560.161935807,123.45679012345683,0.0
428,95.43164920806885,40000010.81763742,5.661598295726194e-05,8.71609058801273,8.71609058801273,0.0,0.0,0,0,0.0,-6.542352434960448,-3214833.225430401,123.45679012345683,0.0
429,95.69312119483948,40000010.817444764,7.091358032327971e-05,3.076578963303996,3.076578963303996,0.0,0.0,0,0,0.0,1.5793472180011017,13317929.28080001,123.45679012345683,0.0
430,95.95517539978027,40000010.81720246,9.086300578720805e-05,10.9268794102786,10.9268794102786,0.0,0.0,0,0,0.0,-7.8134807313581645,-2692136.0137643153,123.45679012345683,0.0
431,96.21643114089966,40000010.81701297,6.99074728685088e-05,8.398566254033677,8.398566254033677,0.0,0.0,0,0,0.0,1.3471068194668498,15615681.049771992,123.45679012345683,0.0
432,96.33383417129517,40000010.81693728,2.8095344178374658e-05,8.449651050756762,8.449651050756762,0.0,0.0,0,0,0.0,6.504853896968858,3233957.4705555397,123.45679012345683,0.0
433,96.59553623199463,40000010.81667463,9.765747334698843e-05,9.525806338159246,9.525806338159246,0.0,0.0,0,0,0.0,-10.828980519270901,-1942735.7039775292,123.45679012345683,0.0
434,96.85710167884827,40000010.81645569,8.06759711394903e-05,4.940195360548171,4.940195360548171,0.0,0.0,0,0,0.0,1.958835625615682,10740578.203582175,123.45679012345683,0.0
435,97.11819362640381,40000010.81624968,7.646330753566398e-05,4.809581066467998,4.809581066467998,0.0,0.0,0,0,0.0,-8.116114162221491,-2592394.8467316073,123.45679012345683,0.0
436,97.37987565994263,40000010.81604303,7.683472644037333e-05,6.147055136383312,6.147055136383312,0.0,0.0,0,0,0.0,-12.178790565298511,-1727699.8177278163,123.45679012345683,0.0
437,97.64183735847473,40000010.81586804,6.499421903548617e-05,6.444104803100621,6.444104803100621,0.0,0.0,0,0,0.0,5.862644701050393,3589210.2151254113,123.45679012345683,0.0
438,97.90740323066711,40000010.81564567,8.263927001138888e-05,7.080647965644999,7.080647965644999,0.0,0.0,0,0,0.0,-4.597848706246709,-4576806.059716269,123.45679012345683,0.0
439,98.01645088195801,40000010.815571904,2.7532950983983046e-05,8.198986180961116,8.198986180961116,0.0,0.0,0,0,0.0,-5.965919617659837,-3527347.6948326626,123.45679012345683,0.0
440,98.26521134376526,40000010.81535989,7.870703068231624e-05,8.149388071132094,8.149388071132094,0.0,0.0,0,0,0.0,-10.064889848867988,-2090935.2657257635,123.45679012345683,0.0
441,98.52718949317932,40000010.815133296,8.363379436984696e-05,3.1219859791529196,3.1219859791529196,0.0,0.0,0,0,0.0,-7.4878804054086485,-2810709.8570762184,123.45679012345683,0.0
442,98.68327450752258,40000010.81499203,5.31653447323344e-05,9.473346347358648,9.473346347358648,0.0,0.0,0,0,0.0,5.745871000303426,3662985.4311897587,123.45679012345683,0.0
443,98.78017592430115,40000010.814909734,3.035279482597821e-05,8.266919322187071,8.266919322187071,0.0,0.0,0,0,0.0,-5.353549082082081,-3931503.7370310556,123.45679012345683,0.0
444,99.04282402992249,40000010.81472721,6.767618402257477e-05,7.301404031790092,7.301404031790092,0.0,0.0,0,0,0.0,-8.974522586227906,-2345363.5462856395,123.45679012345683,0.0
445,99.3045916557312,40000010.81453163,7.23435124309619e-05,4.675178447287647,4.675178447287647,0.0,0.0,0,0,0.0,-11.449981346104241,-1838392.7783842986,123.45679012345683,0.0
446,99.5661723613739,40000010.81433951,7.161511403572665e-05,7.132146082799909,7.132146082799909,0.0,0.0,0,0,0.0,2.5069396109605737,8396941.021006322,123.45679012345683,0.0
447,99.82773184776306,40000010.81414573,7.177393296351233e-05,5.315250044151909,5.315250044151909,0.0,0.0,0,0,0.0,-10.852709665079177,-1939761.5146308932,123.45679012345683,0.0
448,100.0891547203064,40000010.81395483,7.12337382873878e-05,7.969154965607222,7.969154965607222,0.0,0.0,0,0,0.0,-8.653579857073165,-2432834.845348666,123.45679012345683,0.0
449,100.35108160972595,40000010.81376177,7.124945154981621e-05,3.411599261156379,3.411599261156379,0.0,0.0,0,0,0.0,-12.473595364183469,-1687868.4783851048,123.45679012345683,0.0
450,100.61583185195923,40000010.813550554,7.843513647504488e-05,2.9304407136441215,2.9304407136441215,0.0,0.0,0,0,0.0,-6.201824471074025,-3394958.5269724615,123.45679012345683,0.0
451,100.87820887565613,40000010.813336186,8.008528960822815e-05,7.656197583680693,7.656197583680693,0.0,0.0,0,0,0.0,-4.220089445695011,-4989497.455350568,123.45679012345683,0.0
452,101.13879251480103,40000010.813132964,7.514390835219462e-05,4.282140006149882,4.282140006149882,0.0,0.0,0,0,0.0,-12.68700998999542,-1659747.324723928,123.45679012345683,0.0
453,101.40257859230042,40000010.81296326,6.296620858657121e-05,3.0038689165484986,3.0038689165484986,0.0,0.0,0,0,0.0,-6.412592831983147,-3283872.6649599746,123.45679012345683,0.0
454,101.55051922798157,40000010.812863655,3.750968884819247e-05,8.184697877347604,8.184697877347604,0.0,0.0,0,0,0.0,-4.231224261164594,-4976978.234215189,123.45679012345683,0.0
455,101.81235480308533,40000010.81265945,7.579651963365334e-05,7.633493728260682,7.633493728260682,0.0,0.0,0,0,0.0,-4.419785803293455,-4764894.64721408,123.45679012345683,0.0
456,102.07414960861206,40000010.81244928,7.800785212820707e-05,6.724300833298606,6.724300833298606,0.0,0.0,0,0,0.0,-8.279742896675266,-2543674.0852987077,123.45679012345683,0.0
457,102.34224724769592,40000010.81222798,8.27358927185653e-05,10.021760737733235,10.021760737733235,0.0,0.0,0,0,0.0,8.411351477954174,2504019.2396892654,123.45679012345683,0.0
458,102.60544514656067,40000010.811986364,8.918664033388427e-05,5.681959826084631,5.681959826084631,0.0,0.0,0,0,0.0,6.303032972825731,3341803.9710603864,123.45679012345683,0.0
459,102.63894653320312,40000010.811957106,1.1180906353526361e-05,8.096117794881456,8.096117794881456,0.0,0.0,0,0,0.0,-6.695508063990983,-3145939.914453799,123.45679012345683,0.0
460,102.90225481987,40000010.81173621,8.195024979022561e-05,6.952230118147724,6.952230118147724,0.0,0.0,0,0,0.0,-5.580129568256366,-3774982.1381776216,123.45679012345683,0.0
461,103.16647911071777,40000010.81154198,7.222022833402772e-05,7.132317248368853,7.132317248368853,0.0,0.0,0,0,0.0,-9.689156511949985,-2174177.284128433,123.45679012345683,0.0
462,103.42949724197388,40000010.8113204,8.208395638951758e-05,4.2945575740840995,4.2945575740840995,0.0,0.0,0,0,0.0,-4.39847344247623,-4789655.415659082,123.45679012345683,0.0
463,103.69181871414185,40000010.81110215,8.147541526168971e-05,7.454186678364996,7.454186678364996,0.0,0.0,0,0,0.0,-3.6098987035076977,-5836275.5820065485,123.45679012345683,0.0
464,103.95452618598938,40000010.810868196,8.716505666229856e-05,8.777256475301739,8.777256475301739,0.0,0.0,0,0,0.0,-3.1206302158416923,-6751723.663882273,123.45679012345683,0.0
465,104.21722626686096,40000010.81068525,6.742902223661871e-05,3.043899108822964,3.043899108822964,0.0,0.0,0,0,0.0,-7.440852610337891,-2831752.698994022,123.45679012345683,0.0
466,104.48198103904724,40000010.810474075,7.85051425125891e-05,2.9603370751276152,2.9603370751276152,0.0,0.0,0,0,0.0,-1.4225892026423508,-14812284.1285222,123.45679012345683,0.0
467,104.58338928222656,40000010.81040588,2.584250608155466e-05,7.978409232710712,7.978409232710712,0.0,0.0,0,0,0.0,-3.8453834227378767,-5479866.808035087,123.45679012345683,0.0
468,104.74278950691223,40000010.81027077,5.028778964297863e-05,8.253030583751379,8.253030583751379,0.0,0.0,0,0,0.0,8.050906740967465,2617460.2803531364,123.45679012345683,0.0
469,105.005455493927,40000010.810051166,8.125013609791456e-05,4.500847370546736,4.500847370546736,0.0,0.0,0,0,0.0,-4.513642165613656,-4668986.642695241,123.45679012345683,0.0
470,105.2680172920227,40000010.80985991,7.103154566798041e-05,3.2947166753327144,3.2947166753327144,0.0,0.0,0,0,0.0,1.3882700732944038,15180882.28568018,123.45679012345683,0.0
471,105.53063893318176,40000010.809579656,0.00010444320511944124,5.7805264714340465,5.7805264714340465,0.0,0.0,0,0,0.0,1.4544172302062677,14491524.351973994,123.45679012345683,0.0
472,105.77475428581238,40000010.80938772,7.167660209776308e-05,8.229144828099024,8.229144828099024,0.0,0.0,0,0,0.0,-3.387687511080613,-6221880.291365218,123.45679012345683,0.0
473,106.03786730766296,40000010.809183195,7.55907987545265e-05,3.2761297673397665,3.2761297673397665,0.0,0.0,0,0,0.0,-3.6349971200459485,-5798873.616935902,123.45679012345683,0.0
474,106.04184174537659,40000010.809183195,9.533250064685201e-07,9.985514515403901,9.985514515403901,0.0,0.0,0,0,0.0,-6.347728340054126,-3320701.2007004987,123.45679012345683,0.0
475,106.30357074737549,40000010.80898406,7.332036833720992e-05,3.6698453114258425,3.6698453114258425,0.0,0.0,0,0,0.0,-6.911882462852344,-3049819.5147617776,123.45679012345683,0.0
476,106.5873110294342,40000010.80877573,7.746065337990169e-05,2.9972301096866896,2.9972301096866896,0.0,0.0,0,0,0.0,-2.414801623728839,-8729964.132369088,123.45679012345683,0.0
477,106.85833096504211,40000010.80855299,8.338684747126477e-05,8.267325457719277,8.267325457719277,0.0,0.0,0,0,0.0,-9.249728179325054,-2279241.7510475195,123.45679012345683,0.0
478,107.12229657173157,40000010.80833196,8.184800380177357e-05,4.907735903760087,4.907735903760087,0.0,0.0,0,0,0.0,6.448690338072297,3269430.5712632816,123.45679012345683,0.0
479,107.38578391075134,40000010.80812737,7.621253049164396e-05,5.820572144448921,5.820572144448921,0.0,0.0,0,0,0.0,7.51819603428635,2804487.1437677597,123.45679012345683,0.0
480,107.64898324012756,40000010.80793844,7.065657067208296e-05,8.490468684378417,8.490468684378417,0.0,0.0,0,0,0.0,-11.059964280111164,-1906492.370434067,123.45679012345683,0.0
481,107.9224042892456,40000010.80775902,6.617538915360957e-05,2.687417150111831,2.687417150111831,0.0,0.0,0,0,0.0,6.221865587788866,3389129.6743846317,123.45679012345683,0.0
482,108.22878503799438,40000010.80498252,0.0010344107498407471,9.601954812532233,9.601954812532233,0.0,0.0,0,0,0.0,-2.562427836183924,-8235154.950424631,123.45679012345683,0.0
483,108.42026400566101,40000010.80481984,6.036402281689391e-05,8.115991712248288,8.115991712248288,0.0,0.0,0,0,0.0,-2.9134407458342824,-7243283.732891664,123.45679012345683,0.0
484,108.69222164154053,40000010.804601274,8.103412718094536e-05,4.680695593340549,4.680695593340549,0.0,0.0,0,0,0.0,-6.641790917633229,-3177468.7953034276,123.45679012345683,0.0
485,108.9569046497345,40000010.80441843,6.82242956826607e-05,5.925292675400711,5.925292675400711,0.0,0.0,0,0,0.0,-5.751465997955901,-3669515.8654482337,123.45679012345683,0.0
486,109.22367072105408,40000010.8042321,6.97297859927737e-05,8.393195161781028,8.393195161781028,0.0,0.0,0,0,0.0,-1.3019274917031682,-16211438.103502393,123.45679012345683,0.0
487,109.48794388771057,40000010.80404456,6.935283614130238e-05,3.5116043128091308,3.5116043128091308,0.0,0.0,0,0,0.0,-9.929259629038828,-2125753.057867811,123.45679012345683,0.0
488,109.73193979263306,40000010.80387088,6.517514269245262e-05,8.12564484401195,8.12564484401195,0.0,0.0,0,0,0.0,-3.4510559321970082,-6116421.545671493,123.45679012345683,0.0
489,109.99808645248413,40000010.80365926,7.838929310583894e-05,3.7807521428285646,3.7807521428285646,0.0,0.0,0,0,0.0,-6.818806527488544,-3095742.7972414964,123.45679012345683,0.0
490,110.19428753852844,40000010.80351258,5.5095878316679885e-05,7.983150543646811,7.983150543646811,0.0,0.0,0,0,0.0,-8.957528015598266,-2356685.3114805934,123.45679012345683,0.0
491,110.45634341239929,40000010.803308904,7.548133452937477e-05,4.061478077995153,4.061478077995153,0.0,0.0,0,0,0.0,-10.337777881761095,-2042140.8286873281,123.45679012345683,0.0
492,110.71983528137207,40000010.8030922,8.092095448028102e-05,5.880973081164069,5.880973081164069,0.0,0.0,0,0,0.0,-3.4460152972957063,-6126607.040284683,123.45679012345683,0.0
493,110.90024828910828,40000010.80294951,5.3449632282544426e-05,8.213617950145562,8.213617950145562,0.0,0.0,0,0,0.0,-1.0458172239098025,-20188213.448721778,123.45679012345683,0.0
494,111.16659140586853,40000010.80273633,7.916270321169052e-05,5.750830671618751,5.750830671618751,0.0,0.0,0,0,0.0,-0.9250752709699188,-22824463.962692373,123.45679012345683,0.0
495,111.42914128303528,40000010.80254362,7.187932177140236e-05,6.272606639273161,6.272606639273161,0.0,0.0,0,0,0.0,0.7940114549069848,26593335.876191143,123.45679012345683,0.0
496,111.69108152389526,40000010.80235835,6.901910796525289e-05,5.980620995049777,5.980620995049777,0.0,0.0,0,0,0.0,5.5182162388940235,3826677.937964727,123.45679012345683,0.0
497,111.81963109970093,40000010.80226759,3.412296287333291e-05,8.182059771416998,8.182059771416998,0.0,0.0,0,0,0.0,-1.057591737884202,-19966993.721746407,123.45679012345683,0.0
498,112.08158159255981,40000010.80205799,7.795476362849652e-05,6.9051762979089,6.9051762979089,0.0,0.0,0,0,0.0,-5.661716794138917,-3729982.2970664348,123.45679012345683,0.0
499,112.34434294700623,40000010.801860906,7.312528016969798e-05,2.744905223241502,2.744905223241502,0.0,0.0,0,0,0.0,-1.3631667968296246,-15492722.385547927,123.45679012345683,0.0
500,112.3555645942688,40000010.801846035,6.0611285982858415e-06,8.03830332186668,8.03830332186668,0.0,0.0,0,0,0.0,-7.652051896143876,-2759947.386135314,123.45679012345683,0.0
501,112.62110185623169,40000010.80167397,6.408624253370798e-05,7.640280676184126,7.640280676184126,0.0,0.0,0,0,0.0,-5.922401346701325,-3566157.8801916987,123.45679012345683,0.0
502,112.8838369846344,40000010.8014707,7.539598240898364e-05,3.5283484427685226,3.5283484427685226,0.0,0.0,0,0,0.0,6.312873481864685,3345752.911995966,123.45679012345683,0.0
503,113.14703154563904,40000010.80127218,7.437208664903427e-05,7.3558054105136685,7.3558054105136685,0.0,0.0,0,0,0.0,-12.191560340389309,-1732545.2378991134,123.45679012345683,0.0
504,113.4105498790741,40000010.80108959,6.78441687180213e-05,5.031597057511204,5.031597057511204,0.0,0.0,0,0,0.0,2.051198506506161,10298085.691268083,123.45679012345683,0.0
505,113.6745445728302,40000010.80088458,7.656445009594826e-05,6.220424008438253,6.220424008438253,0.0,0.0,0,0,0.0,0.0435916769866058,484600704.48814344,123.45679012345683,0.0
506,113.89894247055054,40000010.80071996,6.172057549772735e-05,8.761666331729426,8.761666331729426,0.0,0.0,0,0,0.0,-4.1136071194889885,-5135511.962878803,123.45679012345683,0.0
507,114.12248158454895,40000010.80056089,5.926195367152109e-05,8.185169477710962,8.185169477710962,0.0,0.0,0,0,0.0,-2.6020258436871524,-8119193.710340104,123.45679012345683,0.0
508,114.2095696926117,40000010.8004952,2.447047440144912e-05,8.071606376409893,8.071606376409893,0.0,0.0,0,0,0.0,-15.847092465725883,-1333160.236686178,123.45679012345683,0.0
509,114.47185444831848,40000010.80026142,8.71818653599553e-05,7.912395169286259,7.912395169286259,0.0,0.0,0,0,0.0,4.056185703368196,5208832.210074493,123.45679012345683,0.0
510,114.52751970291138,40000010.800213814,1.783931021999288e-05,8.597540390100226,8.597540390100226,0.0,0.0,0,0,0.0,-1.9646951560842796,-10753961.824834373,123.45679012345683,0.0
511,114.79001760482788,40000010.79994122,0.00010122375694049283,4.46097409593333,4.46097409593333,0.0,0.0,0,0,0.0,-6.063312680032515,-3484851.6882748473,123.45679012345683,0.0
512,114.81423306465149,40000010.79992351,6.988279210091721e-06,8.025785982155186,8.025785982155186,0.0,0.0,0,0,0.0,2.691709529359776,7849979.925875084,123.45679012345683,0.0
513,115.13476586341858,40000010.79962157,0.00011213513108887939,2.6918047657318303,2.6918047657318303,0.0,0.0,0,0,0.0,3.509466653460647,6021291.943407183,123.45679012345683,0.0
514,115.4044451713562,40000010.799332164,0.0001079710922944466,2.6957233799934803,2.6957233799934803,0.0,0.0,0,0,0.0,-6.51017649319019,-3246167.5672661164,123.45679012345683,0.0
515,115.49134922027588,40000010.799237825,3.568626514776035e-05,8.004798919675675,8.004798919675675,0.0,0.0,0,0,0.0,-5.4611799156122345,-3869796.9546092968,123.45679012345683,0.0
516,115.7635223865509,40000010.79905799,6.691475069752681e-05,6.417689763555471,6.417689763555471,0.0,0.0,0,0,0.0,-8.443345142369617,-2503111.7090128786,123.45679012345683,0.0
517,115.87916040420532,40000010.79894468,4.2489461172892686e-05,8.119372645675558,8.119372645675558,0.0,0.0,0,0,0.0,-4.258610494729798,-4962948.37870953,123.45679012345683,0.0
518,116.14293646812439,40000010.79875245,7.193088403394269e-05,9.399932921689182,9.399932921689182,0.0,0.0,0,0,0.0,3.4142382338548756,6190641.599432882,123.45679012345683,0.0
519,116.40795636177063,40000010.79853602,8.00672476433825e-05,2.6898424085526815,2.6898424085526815,0.0,0.0,0,0,0.0,-8.874854459007421,-2381731.7677881075,123.45679012345683,0.0
520,116.57146620750427,40000010.79833599,7.518150775201769e-05,8.30634366415735,8.30634366415735,0.0,0.0,0,0,0.0,-0.3773884659276825,-56012910.054421216,123.45679012345683,0.0
521,116.61079525947571,40000010.79831473,8.603443216877205e-06,11.985677262109649,11.985677262109649,0.0,0.0,0,0,0.0,3.0033110541625416,7038480.791051015,123.45679012345683,0.0
522,116.68255233764648,40000010.798246846,2.4643506864834065e-05,8.127466900687766,8.127466900687766,0.0,0.0,0,0,0.0,2.3139494547131636,9135519.746553896,123.45679012345683,0.0
