iteration,time,cost,distance,residual,gradnorm,complviolation,dualviolation,manviolation,maxviolation,meanviolation,second_order_residual,condition_number,rho,upsilon,maxabsLagmult,quadoptim_status,quadoptim_iter,quadoptim_gap,quadoptim_primalobjective,quadoptim_dualobjective,quadoptim_primalinfeasibility,quadoptim_dualinfeasibility,normdx,stepsize,df0,linesearch_status,linesearch_counter
1713,91.67499256134033,40000009.53531185,0.0006910141545389145,0.9303345434488586,0.9303345434476286,1.5127661784088788e-06,0.0,0,0,0.0,-0.6062930038582194,-65974703.40609323,152.89440019649598,0.00035289549273802295,0.00035289549273802295,unknown,14.0,1.4264346094281189e-25,-1.6256054280282315e-06,-1.6256054280282315e-06,2.2489390942289094e-16,4.935583377889929e-12,0.01069502327115218,0.06461081889226679,1.672185455760834e-08,1.0,26.0
1714,91.71640276908875,40000009.53531178,0.00021452237197595829,0.23601882015719686,0.23601882015719686,2.1972789822906236e-14,0.0,0,0,0.0,0.2682757699752486,149100311.74353927,152.89440019649598,2.747624584398863e-14,2.747624584398863e-14,optimal,7.0,5.1065129325022826e-14,-1.158375872637585e-07,-1.1583763832888782e-07,2.5232280529673226e-16,2.289103179656343e-13,0.00032696595248757126,0.6561000000000001,2.3167517454424962e-07,1.0,4.0
1715,91.76139760017395,40000009.535311766,0.0004140909082842522,0.38122423336322536,0.38122423336322536,0.0,0.0,0,0,0.0,1.0629040984744291,37632748.84014964,152.89440019649598,4.967081739299496e-198,4.967081739299496e-198,unknown,100.0,3.8159350529158817e-199,-8.191382202064638e-07,-8.191382202064638e-07,1.4531990066925081e-16,5.671572485795824e-12,0.007121114212997172,0.05814973700304011,1.6382764839926485e-06,1.0,27.0
1716,91.80327558517456,40000009.53531167,0.0003084494263442865,0.15368767827301213,0.15368767827301213,2.666513045398838e-14,0.0,0,0,0.0,0.4662894886592123,85783623.50422512,152.89440019649598,2.843568117562503e-14,2.843568117562503e-14,optimal,7.0,6.197672512638534e-14,-8.125713479978539e-08,-8.125719677651051e-08,2.759606950909618e-16,2.7021455145147056e-13,0.00030844942926037727,1.0,1.6251426960043793e-07,1.0,0.0
1717,91.84696912765503,40000009.535311654,8.248300852238172e-07,0.1514159803574921,0.1514159803574921,2.0405006697283407e-14,0.0,0,0,0.0,0.9462389220998195,42272623.81143532,152.89440019649598,2.007307008235244e-14,2.007307008235244e-14,optimal,7.0,4.74188107787752e-14,-9.803912774762486e-09,-9.803960193573265e-09,2.286231729368977e-16,5.580919095089949e-14,5.568344532511734e-05,0.014780882941434608,1.9607825547359026e-08,1.0,40.0
1718,91.88983869552612,40000009.53531166,0.00022384273853337373,0.2337507290869131,0.23375072908635727,5.097540725328497e-07,0.0,0,0,0.0,-0.6623602197868648,-60390104.55380216,152.89440019649598,0.0001151450614662692,0.0001151450614662692,unknown,15.0,2.4533169022234033e-27,-5.380968532805283e-07,-5.380968532805283e-07,2.0020047960655818e-16,1.3038299278729164e-11,0.011040027590718024,0.020275559590445278,3.558756429303155e-08,1.0,37.0
1719,91.93279981613159,40000009.535311654,0.00026593834823862887,0.2768164237101084,0.2768164237100091,2.344627655506969e-07,0.0,0,0,0.0,-0.6862796139036436,-58285282.78510363,152.89440019649598,5.4181856760182915e-05,5.4181856760182915e-05,unknown,14.0,1.303811668275944e-25,-2.545824576671515e-07,-2.545824576671515e-07,2.808452972837026e-16,1.8810323398307443e-11,0.011804582349028338,0.0225283995449392,2.9432444709820476e-08,1.0,36.0
1720,91.99843382835388,40000009.535311654,8.302145286357488e-05,0.0866856494041941,0.0866856494041941,2.2409322986441312e-14,0.0,0,0,0.0,-0.044881756417102694,-891230759.2407873,152.89440019649598,2.2630562506901366e-14,2.2630562506901366e-14,optimal,7.0,5.207713419443313e-14,-1.3478973280186785e-08,-1.347902535732098e-08,4.0946374024177045e-16,1.2967383066924073e-13,0.00011388399224100146,0.7290000000000001,2.6957946561612088e-08,1.0,3.0
1721,92.04004096984863,40000009.53531165,0.00014306025867327508,0.07170554121731083,0.07170554121731083,2.979597147987714e-14,0.0,0,0,0.0,0.4445310322528853,89982476.29088981,152.89440019649598,3.5072519276968045e-14,3.5072519276968045e-14,optimal,7.0,6.937489125377602e-14,-2.816066158263803e-08,-2.8160730957529282e-08,7.933027900835797e-17,1.5786901689962113e-13,0.0005628159025453168,0.25418658283290013,5.6321323207007704e-08,1.0,13.0
1722,92.08144998550415,40000009.53531164,6.466267860421248e-05,0.05111389988818595,0.05111389988818595,2.3413723767945413e-14,0.0,0,0,0.0,0.1844636669470021,216844883.1662947,152.89440019649598,2.3959667793490916e-14,2.3959667793490916e-14,optimal,7.0,5.4411512604861716e-14,-7.75179787409372e-09,-7.751852285606324e-09,2.7989315981142115e-16,2.0942242790258237e-13,0.0001351935623259563,0.47829690000000014,1.5503595752565015e-08,1.0,7.0
1723,92.12397003173828,40000009.53531165,0.0002708805562231401,0.14441886386589706,0.14441886385722522,1.582641793001473e-06,0.0,0,0,0.0,1.2099105286906613,33060297.543910846,152.89440019649598,0.00011255119480827438,0.00011255119480827438,unknown,15.0,1.8032072586807238e-25,-1.6455448459656566e-06,-1.6455448459656564e-06,1.9350548504627193e-16,1.0204960686962482e-11,0.03103594041286347,0.008727963568087723,9.793701979876614e-08,1.0,45.0
1724,92.16515946388245,40000009.53531165,0.0004545217708227198,0.3969321932934805,0.3969321932934805,2.44460896719241e-14,0.0,0,0,0.0,-0.05444785695840133,-734647879.8965243,152.89440019649598,4.197705233899769e-14,4.197705233899769e-14,optimal,7.0,5.685219716319508e-14,-2.1702748094376035e-08,-2.1702804946573198e-08,1.889281272288416e-16,2.1214408483985688e-13,0.00045452178565262623,1.0,4.3405496193331204e-08,1.0,0.0
1725,92.20652222633362,40000009.53531164,0.00019553476121975856,0.1579739987796401,0.1579739987796401,2.501579238077157e-14,0.0,0,0,0.0,0.5873005874234994,68108227.33224538,152.89440019649598,2.608485450217685e-14,2.608485450217685e-14,optimal,7.0,5.813695997481518e-14,-2.1311457093448842e-08,-2.1311515230408817e-08,3.338615365128949e-16,2.7249413211268026e-13,0.00021726084509539472,0.9,4.262291422232398e-08,1.0,1.0
1726,92.2478723526001,40000009.53531163,0.00029880100125712165,0.18493078745151245,0.18493078745151245,3.1601868959562526e-14,0.0,0,0,0.0,-0.6991773800749804,-57210092.64293926,152.89440019649598,3.974767688387449e-14,3.974767688387449e-14,optimal,7.0,7.368099690723993e-14,-3.182939010911134e-08,-3.182946379010825e-08,1.8584186724979959e-16,5.349400150551092e-13,0.0005622467995973402,0.5314410000000002,6.365878053979077e-08,1.0,6.0
1727,92.29003143310547,40000009.53531163,0.0005006587424150538,0.5046122259811041,0.504612225980377,8.566146523394088e-07,0.0,0,0,0.0,0.5046044484528096,79270014.29775696,152.89440019649598,0.00019693961945773896,0.00019693961945773896,unknown,16.0,2.3338464429144642e-29,-9.106733025879168e-07,-9.106733025879169e-07,2.381192674588637e-16,5.278875571560823e-10,0.010629407213520198,0.04710128697246249,2.3433357801057508e-08,1.0,29.0
1728,92.3543336391449,40000009.535311624,0.00040799893618977806,0.7024871931888549,0.7024871931888549,2.785045716417357e-30,0.0,0,0,0.0,1.2298248609260427,32524958.528908595,152.89440019649598,7.106952781725086e-30,7.106952781725086e-30,optimal,15.0,6.701558327096475e-30,-7.10225254547305e-08,-7.10225254547305e-08,1.3325099044718936e-16,8.665366992018243e-13,0.0014446043823644582,0.28242953648100017,1.420450502788746e-07,1.0,12.0
1729,92.39591693878174,40000009.53531161,0.00029414209166224296,0.2948645165836123,0.2948645165836123,3.1426008343116544e-14,0.0,0,0,0.0,0.7211547255685175,55466601.60515698,152.89440019649598,3.8907641090475597e-14,3.8907641090475597e-14,optimal,7.0,7.323466378281811e-14,-8.68824848878721e-08,-8.688255812253588e-08,3.658702335113205e-16,9.199324340057002e-13,0.0006149780441484718,0.47829690000000014,1.737649695859981e-07,1.0,7.0
1730,92.43744540214539,40000009.535311565,0.00020629147878866482,0.07015500302452161,0.07015500302452161,2.184549501379819e-14,0.0,0,0,0.0,0.09686837396796891,412931485.2758704,152.89440019649598,2.6337456323055077e-14,2.6337456323055077e-14,optimal,7.0,5.0769029721085554e-14,-2.027529806378791e-08,-2.0275348832817633e-08,9.900772879008792e-17,2.6040535800137066e-13,0.0002062914749689715,1.0,4.055059617535572e-08,1.0,0.0
1731,92.47986793518066,40000009.53531157,0.00054789245413256,0.2546688552629357,0.2546688552594966,1.323506332661871e-06,0.0,0,0,0.0,0.10416769278079303,383996239.11283284,152.89440019649598,0.00030572395633590515,0.00030572395633590515,unknown,14.0,1.835796991522642e-25,-1.3965744178716746e-06,-1.3965744178716746e-06,2.0075082780176546e-16,5.785857753128656e-12,0.011632218860241248,0.04710128697246249,1.5307017694419337e-08,1.0,29.0
1732,92.52263331413269,40000009.53531157,0.0002935167275714072,0.3922275075464416,0.3922275075426334,1.728397984130981e-06,0.0,0,0,0.0,0.5022523292564776,79641246.4591348,152.89440019649598,0.00012203235890121533,0.00012203235890121533,unknown,15.0,1.1353815550057325e-25,-1.835334090549814e-06,-1.835334090549814e-06,1.676901522528036e-16,8.507077665697444e-11,0.033629463068348436,0.008727963568087723,1.8343748017199843e-07,1.0,45.0
1733,92.56400489807129,40000009.53531156,0.00019096093726326684,0.10709753012606572,0.10709753012606572,2.179869760760837e-14,0.0,0,0,0.0,-0.11371831283463975,-351746354.5038571,152.89440019649598,2.6771623278395445e-14,2.6771623278395445e-14,optimal,7.0,5.066338546906901e-14,-2.5614033537796552e-08,-2.5614084201182022e-08,2.268738372626044e-16,1.9208886101625482e-13,0.00019096093326208263,1.0,5.122806710851689e-08,1.0,0.0
1734,92.60543584823608,40000009.535311565,5.077594455697743e-05,0.012651708355465582,0.012651708355465582,2.0893582216797747e-14,0.0,0,0,0.0,0.016680938702760096,2397946718.100004,152.89440019649598,2.0661641945162566e-14,2.0661641945162566e-14,optimal,7.0,4.8554089440093724e-14,-4.68952662621769e-09,-4.68957518030713e-09,2.408501545408279e-16,2.975874473840511e-14,5.6417700206277954e-05,0.9,9.379053252611027e-09,1.0,1.0
1735,92.64682912826538,40000009.53531157,8.014774028193242e-05,0.009986718493473587,0.009986718493473587,2.2102008645286068e-14,0.0,0,0,0.0,0.33988410035187233,117687181.02245086,152.89440019649598,2.2222785307280138e-14,2.2222785307280138e-14,optimal,7.0,5.13623084179694e-14,-3.9346908356717595e-09,-3.934742197980177e-09,2.175554885775915e-16,8.34944443535427e-14,8.014774644998749e-05,1.0,7.86938167096646e-09,1.0,0.0
1736,92.71182703971863,40000009.535311535,3.161583623121568e-05,0.0019780923913936765,0.0019780923913936765,2.1042596161277716e-14,0.0,0,0,0.0,-1.0720868891255695,-37310411.441447996,152.89440019649598,2.0856829929668748e-14,2.0856829929668748e-14,optimal,7.0,4.890038482316362e-14,-9.146989600348085e-10,-9.147478604196317e-10,3.993719500697602e-16,2.6839025495237004e-14,3.512871825309457e-05,0.9,1.8293979200691142e-09,1.0,1.0
1737,92.75437450408936,40000009.53531154,0.00044896319859608953,0.33341282656159504,0.3334128265600013,1.0308956079567747e-06,0.0,0,0,0.0,-0.5320567839243926,-75179950.23183078,152.89440019649598,7.359152710156248e-05,7.359152710156248e-05,unknown,16.0,3.8517346426040544e-27,-1.1018070307376893e-06,-1.1018070307376895e-06,9.871696534258181e-17,4.359657516255534e-11,0.033749540830200785,0.013302794647291147,1.1402784822619712e-07,1.0,41.0
1738,92.79676270484924,40000009.53531153,0.00045859747001405213,0.6901547355515643,0.6901547355493517,1.7475633471109843e-06,0.0,0,0,0.0,1.2054047736073432,33183874.854826313,152.89440019649598,0.0003943078442463567,0.0003943078442463567,unknown,14.0,1.1683771629973293e-25,-1.866397526521747e-06,-1.8663975265217473e-06,3.0011758737395893e-16,8.209002470039458e-12,0.012020260373052732,0.03815204244769462,9.904771007415454e-08,1.0,31.0
1739,92.83910274505615,40000009.53531153,0.00040861917830496496,0.8777285149014952,0.8777285149014794,1.6623164345178795e-07,0.0,0,0,0.0,-0.35702119351931416,-112038174.34115869,152.89440019649598,3.899496861461025e-05,3.899496861461025e-05,unknown,15.0,8.546430856327697e-28,-2.0340953014729494e-07,-2.0340953014729496e-07,2.840653105902649e-16,1.697459942050436e-11,0.010710283332439983,0.03815204244769462,6.116944315958073e-08,1.0,31.0
1740,92.88240766525269,40000009.53531152,7.399048364936284e-05,0.593585594679156,0.593585594679156,2.1799648421372946e-14,0.0,0,0,0.0,1.5327144456801172,26097491.626862086,152.89440019649598,2.7085892964977557e-14,2.7085892964977557e-14,optimal,7.0,5.06658121698619e-14,-7.847104176763052e-08,-7.847109243344269e-08,2.6862005471585773e-16,3.4592350853788864e-13,0.00023578060555827583,0.31381059609000017,1.569420835353822e-07,1.0,11.0
1741,92.92394542694092,40000009.535311505,0.0003318666917209024,0.33394018289967464,0.33394018289967464,2.887270372708649e-14,0.0,0,0,0.0,1.5532009123736379,25753270.291007668,152.89440019649598,3.2003510544254066e-14,3.2003510544254066e-14,optimal,7.0,6.71443359623483e-14,-5.650031398007213e-08,-5.650038112440809e-08,2.1809807854779307e-16,1.6504143172392003e-13,0.00040971197438801515,0.81,1.1300062797099391e-07,1.0,2.0
1742,92.96539425849915,40000009.53531148,0.00010412599639837392,0.024917739344986038,0.024917739344986038,2.1873729647002396e-14,0.0,0,0,0.0,-0.6972422085366647,-57368877.57997531,152.89440019649598,2.192666389014216e-14,2.192666389014216e-14,optimal,7.0,5.0831796437518466e-14,-1.619548331050254e-08,-1.619553414229898e-08,1.457327804413535e-16,8.179345637295505e-14,0.00010412600738347289,1.0,3.239096661643987e-08,1.0,0.0
1743,93.00689458847046,40000009.53531148,0.0004806983815994625,0.312923011510866,0.312923011510866,4.438093466403317e-14,0.0,0,0,0.0,1.1610680474241595,34451041.02404259,152.89440019649598,5.934170910911277e-14,5.934170910911277e-14,optimal,7.0,1.0352669686215876e-13,-1.646431647599279e-08,-1.6464420002689653e-08,8.919230970497009e-17,6.311797235243071e-13,0.0007326602671722471,0.6561000000000001,3.2928633100395145e-08,1.0,4.0
1744,93.07286930084229,40000009.53531147,0.0005467100656328692,0.8171753193239519,0.8171753193210889,2.1631621131296325e-06,0.0,0,0,0.0,-0.25327590134493305,-157930546.50864926,152.89440019649598,0.0004895782415307393,0.0004895782415307393,unknown,13.0,6.091609840507721e-24,-2.275531317760426e-06,-2.275531317760426e-06,1.6230139176860948e-16,2.38590891331036e-11,0.012896795416559083,0.042391158275216244,3.3249312775661404e-08,1.0,30.0
1745,93.11439371109009,40000009.53531139,0.00029594317659903033,0.02015951544508024,0.02015951544508024,2.439996372068862e-14,0.0,0,0,0.0,0.09626330411543126,415527005.87541926,152.89440019649598,2.5338901364989872e-14,2.5338901364989872e-14,optimal,7.0,5.670853028121533e-14,-1.2322794375329478e-07,-1.2322800046182507e-07,2.7191616506671105e-16,1.7366128784098196e-13,0.0002959431858893828,1.0,2.4645588749512375e-07,1.0,0.0
1746,93.15833234786987,40000009.53531137,8.2666295935161e-05,0.011612192966147138,0.011612192966147138,2.1221966531851095e-14,0.0,0,0,0.0,0.3791784051689728,105491247.70607272,152.89440019649598,2.1093481018147877e-14,2.1093481018147877e-14,optimal,7.0,4.931721602154481e-14,-2.0784583170633414e-08,-2.0784632487849436e-08,1.509311109423077e-16,3.1549952291692283e-13,0.00010205715325430233,0.81,4.156916636290452e-08,1.0,2.0
1747,93.19973492622375,40000009.535311356,3.614256604346924e-05,0.004315508626752189,0.004315508626752189,2.0614615874406218e-14,0.0,0,0,0.0,-0.9261790960608964,-43188193.36397655,152.89440019649598,2.1183049223211454e-14,2.1183049223211454e-14,optimal,7.0,4.7906160981624114e-14,-4.0399470878336436e-10,-4.04042614944346e-10,1.854692817025105e-16,5.2892467429988535e-14,4.0158358652758124e-05,0.9,8.079894148469743e-10,1.0,1.0
1748,93.24233961105347,40000009.535311356,2.2051704804522942e-07,0.004251739163494809,0.004251739163494809,2.0350336359018587e-14,0.0,0,0,0.0,-0.06779428204839141,-590020282.8443594,152.89440019649598,2.0073283470903634e-14,2.0073283470903634e-14,optimal,7.0,4.7291749226685044e-14,-3.003580551603734e-10,-3.004053469096001e-10,1.551112365637233e-16,5.69433839371093e-15,1.4237020738770989e-05,0.014780882941434608,6.007161103020742e-10,1.0,40.0
1749,93.28440427780151,40000009.53531134,3.7961421021393095e-07,0.004132805052592492,0.004132805052592492,2.0409099782535045e-14,0.0,0,0,0.0,0.4318254721561109,92630019.4641996,152.89440019649598,2.0320401127409265e-14,2.0320401127409265e-14,optimal,7.0,4.742833749949912e-14,-2.5713567929717787e-10,-2.571831076346774e-10,1.2087681288765097e-16,1.2190853965868357e-14,1.3412849473742602e-05,0.02781283894436938,5.142713585895317e-10,1.0,34.0
1750,93.32684540748596,40000009.53531134,4.729258601546824e-06,0.004006120984821731,0.004006120984821731,2.1893486295247992e-14,0.0,0,0,0.0,-0.1452460385593748,-275394789.8851294,152.89440019649598,2.685457916763066e-14,2.685457916763066e-14,optimal,7.0,5.088127772310423e-14,-8.399472265419428e-10,-8.399981078196659e-10,1.5926202037867658e-16,7.907297737937819e-14,0.0001377202089356613,0.03433683820292516,1.6798944436800928e-09,1.0,32.0
1751,93.59856820106506,40000009.5353114,0.0,0.004006121471838617,0.004006121471838617,2.0361271831552138e-14,0.0,0,0,0.0,0.9020137438315433,44345225.74562872,152.89440019649598,2.012057469452374e-14,2.012057469452374e-14,optimal,7.0,4.7317167061063974e-14,-2.0630785121626936e-10,-2.063551683833304e-10,2.6955301469451234e-16,7.416750826814806e-15,9.940038542326468e-06,2.5e-323,4.126157023725681e-10,0.0,10000.0
1752,93.66396903991699,40000009.53531141,1.0272337870796222e-05,0.00014330996442451163,0.00014330996442451163,2.0350595322536446e-14,0.0,0,0,0.0,0.9309421582398347,42967226.27375514,152.89440019649598,2.0056795002873433e-14,2.0056795002873433e-14,optimal,7.0,4.72923487558232e-14,-2.121439405831579e-10,-2.121912329319137e-10,2.4514821671134965e-16,2.4645709577620556e-14,1.0272443514920962e-05,1.0,4.242878812692627e-10,1.0,0.0
1753,93.70960521697998,40000009.5353114,0.0003876956650181848,0.16835201787674753,0.16835201787674753,0.0,0.0,0,0,0.0,-0.44857683747055677,-89170902.59754294,152.89440019649598,2.611156472424253e-189,2.611156472424253e-189,unknown,100.0,4.982666273764161e-192,-6.474336720015156e-08,-6.474336720015156e-08,1.5827016745985115e-16,4.938544795002064e-11,0.03598015674074695,0.01077526366430583,1.2948768291420783e-07,1.0,43.0
1754,93.7522304058075,40000009.53531141,0.0002464929783638434,0.21370581593687107,0.21370581593646454,4.1683405432235416e-07,0.0,0,0,0.0,1.069233906263946,37409964.11714731,152.89440019649598,2.994481945317123e-05,2.994481945317123e-05,unknown,17.0,3.152353644145494e-29,-5.003650900261753e-07,-5.003650900261754e-07,2.6414781978956964e-16,7.216051739040957e-11,0.03137972344428548,0.00785516721127895,1.6045994296650691e-07,1.0,46.0
1755,93.79444479942322,40000009.53531137,0.0008194992308992855,0.5645554984529662,0.5645554984450507,2.9895470596122804e-06,0.0,0,0,0.0,0.04210551198656831,949994440.5024976,152.89440019649598,0.0006806110048496889,0.0006806110048496889,unknown,13.0,2.1318737152030536e-24,-3.255637534158473e-06,-3.255637534158472e-06,1.9841527308711093e-16,3.0252699406049876e-11,0.012683623866127841,0.06461081889226679,1.1924159606509805e-07,1.0,26.0
1756,93.83719515800476,40000009.53531138,0.00033481558536011685,0.7035128702644159,0.7035128702618011,1.9181033433830608e-06,0.0,0,0,0.0,0.4905699438422367,81537817.95318049,152.89440019649598,0.0001361640896129301,0.0001361640896129301,unknown,15.0,2.66095724202806e-26,-2.038679436637704e-06,-2.038679436637704e-06,1.3536016693293048e-16,4.152194921591555e-11,0.03452512466885345,0.009697737297875247,2.0358739547137242e-07,1.0,44.0
1757,93.87837862968445,40000009.53531134,0.0003294066857204046,0.32407836974402465,0.32407836974402465,2.293097527474559e-14,0.0,0,0,0.0,-0.07546594692064457,-530040411.4238789,152.89440019649598,3.264376042512761e-14,3.264376042512761e-14,optimal,7.0,5.3305295639089235e-14,-4.513382434378621e-08,-4.513387764908185e-08,2.357003979697741e-16,3.3265628472519234e-13,0.0003294066882332739,1.0,9.02676486927463e-08,1.0,0.0
1758,93.91963982582092,40000009.53531134,0.0001829948263759367,0.12380820971095198,0.12380820971095198,2.4954043490178566e-14,0.0,0,0,0.0,-0.5543690215597943,-72154108.12319157,152.89440019649598,2.615995036602583e-14,2.615995036602583e-14,optimal,7.0,5.799919574820515e-14,-1.1414054351395856e-08,-1.1414112350591604e-08,7.288827879683959e-17,1.7705061390149913e-13,0.00020332757877423194,0.9,2.2828108741561036e-08,1.0,1.0
1759,93.96086597442627,40000009.53531134,8.556091699706356e-05,0.01848062726220474,0.01848062726220474,2.1929651885228265e-14,0.0,0,0,0.0,0.3894030260015577,102721344.78601165,152.89440019649598,2.2014811948173865e-14,2.2014811948173865e-14,optimal,7.0,5.0961909130380736e-14,-6.037905799908539e-09,-6.03795676181767e-09,1.9637595592921502e-16,4.414733442831584e-14,8.556091677652598e-05,1.0,1.2075811602768863e-08,1.0,0.0
1760,94.02739453315735,40000009.53531131,0.0003042196076887842,0.06533168700313585,0.06533168700076716,5.563277143467008e-07,0.0,0,0,0.0,0.0017252350277682498,23185247586.539894,152.89440019649598,0.00012764492959214396,0.00012764492959214396,unknown,14.0,2.5087527899820523e-25,-5.785024152221157e-07,-5.785024152221157e-07,2.3884836737660517e-16,2.0129221094567652e-11,0.010938099773271339,0.02781283894436938,1.2518840064511801e-08,1.0,34.0
1761,94.29577994346619,40000009.535311356,4.942156062059701e-08,0.0653586326015482,0.0653586326015482,2.5781013997627995e-14,0.0,0,0,0.0,-0.08378171008657237,-477431187.27191293,152.89440019649598,2.7313423607315418e-14,2.7313423607315418e-14,optimal,7.0,5.992461105660749e-14,-1.928715303664756e-08,-1.9287212961258616e-08,3.58053165568945e-16,6.239998918411482e-13,0.00025432738090342896,2.5e-323,3.857430621776811e-08,0.0,10000.0
1762,94.33716177940369,40000009.53531136,6.246603386171924e-05,0.013892734737669271,0.013892734737669271,2.1366864403058453e-14,0.0,0,0,0.0,-0.28568925055024147,-140012277.75208038,152.89440019649598,2.1270367850237787e-14,2.1270367850237787e-14,optimal,7.0,4.9653904963129076e-14,-8.481019908178205e-09,-8.481069562083168e-09,1.2141300178315488e-16,8.612764857224153e-14,7.711855648481303e-05,0.81,1.6962039815874092e-08,1.0,2.0
1763,94.37842988967896,40000009.53531136,9.503781295659399e-05,0.006869084068516554,0.006869084068516554,2.2898646215939218e-14,0.0,0,0,0.0,-0.04254054875762601,-940279397.496519,152.89440019649598,2.3263232288307452e-14,2.3263232288307452e-14,optimal,7.0,5.3213949950772426e-14,-5.322338884368983e-09,-5.322392098318934e-09,1.9374953885111375e-16,1.9262434423858932e-13,0.00011733063758943233,0.81,1.0644677781569402e-08,1.0,2.0
1764,94.41978645324707,40000009.535311356,0.0001167899372758119,0.01708967722413304,0.01708967722413304,2.304338973258366e-14,0.0,0,0,0.0,-0.2510151322469162,-159352953.8754783,152.89440019649598,2.3475052827206335e-14,2.3475052827206335e-14,optimal,7.0,5.355078006718681e-14,-4.576941795914278e-09,-4.576995346694345e-09,1.7566822780713447e-16,2.1119152247219234e-13,0.00011678994831327667,1.0,9.153883590113982e-09,1.0,0.0
1765,94.46138739585876,40000009.535311356,2.7963516873560736e-05,0.002810353744370051,0.002810353744370051,2.0556343222051005e-14,0.0,0,0,0.0,0.25375792262528846,157630558.49699882,152.89440019649598,2.0928464134546056e-14,2.0928464134546056e-14,optimal,7.0,4.7770597502611967e-14,-7.101173933929995e-10,-7.101651639905022e-10,2.776052479324416e-16,1.486834349528938e-14,3.107062161725055e-05,0.9,1.4202347870643842e-09,1.0,1.0
1766,94.50263547897339,40000009.53531135,1.321232277798453e-05,0.0006237357295252852,0.0006237357295252852,2.0586613731396665e-14,0.0,0,0,0.0,1.1168405952843665,35815319.30717087,152.89440019649598,2.027041230462019e-14,2.027041230462019e-14,optimal,7.0,4.784080420170219e-14,-1.423265893915193e-10,-1.42374430195721e-10,2.5988219046226277e-16,1.996210916868764e-14,1.3212414308955658e-05,1.0,2.8465317879993127e-10,1.0,0.0
1767,94.54497194290161,40000009.535311334,0.0004438429027164539,0.1916903279373638,0.19169032793736143,3.01637112909258e-08,0.0,0,0,0.0,-0.5121016291222855,-78109498.07926346,152.89440019649598,7.071965322102552e-06,7.071965322102552e-06,unknown,15.0,8.157516220327713e-28,-3.7004529166233477e-08,-3.7004529166233477e-08,1.7669532165682614e-16,2.896607419663787e-11,0.01047017664335377,0.042391158275216244,1.1011457251292514e-08,1.0,30.0
1768,94.60995674133301,40000009.535311334,0.0002543062043186773,0.2309810666574993,0.2309810666574993,2.991509216779015e-20,0.0,0,0,0.0,0.5812959641447528,68811765.92857458,152.89440019649598,5.367864259368492e-20,5.367864259368492e-20,optimal,10.0,7.083768089977575e-20,-7.845154189555695e-08,-7.845154189562778e-08,7.152734478375406e-17,8.530447257695643e-13,0.0010004705991723763,0.25418658283290013,1.5690308409050698e-07,1.0,13.0
1769,94.65150547027588,40000009.53531134,4.168575807825582e-05,0.10841597548167473,0.10841597548167473,2.1744175750294376e-14,0.0,0,0,0.0,0.15801433555163197,253141607.63791475,152.89440019649598,2.176027652531565e-14,2.176027652531565e-14,optimal,7.0,5.053077744455437e-14,-6.5664776701977644e-09,-6.566528200975209e-09,1.576458195313005e-16,1.3802525013897887e-13,7.84390861351789e-05,0.5314410000000002,1.3132955336133846e-08,1.0,6.0
1770,94.69403600692749,40000009.5353113,0.00036837437249457206,0.3193955352456198,0.3193955352384283,2.143333517145109e-06,0.0,0,0,0.0,0.08569342445876181,466780299.8905368,152.89440019649598,0.00015227677247772376,0.00015227677247772376,unknown,14.0,4.702597017789165e-25,-2.2271008072911336e-06,-2.2271008072911336e-06,2.3347114415056194e-16,3.00383153002218e-11,0.03418704042783152,0.01077526366430583,1.208447451446442e-07,1.0,43.0
1771,94.96315288543701,40000009.53531135,4.2146848510894035e-08,0.3194078974513377,0.31940789745089554,5.314632741512834e-07,0.0,0,0,0.0,0.537575237514539,74408194.35881194,152.89440019649598,0.00011703018694862417,0.00011703018694862417,unknown,14.0,2.480925391224146e-25,-5.537450203627376e-07,-5.537450203627376e-07,1.7764314591472074e-16,1.010391890392842e-11,0.011839477626673357,2.5e-323,4.456341916507133e-08,0.0,10000.0
1772,95.0059814453125,40000009.53531135,0.00021773933273379478,0.342405358738722,0.34240535873871364,7.579688761887306e-08,0.0,0,0,0.0,0.20975443357001855,190699192.86103404,152.89440019649598,5.419601057777467e-06,5.419601057777467e-06,unknown,17.0,4.428672118909828e-30,-1.5046625812873652e-07,-1.5046625812873652e-07,3.793006204336635e-16,5.1391759250672436e-11,0.03422129416231213,0.00636268544113595,1.4836855110747417e-07,1.0,48.0
1773,95.0475537776947,40000009.53531132,0.00012954889326248546,0.048505052401505384,0.048505052401505384,2.0881124522097617e-14,0.0,0,0,0.0,-0.057629245674800385,-694092072.4024258,152.89440019649598,2.2183250379857918e-14,2.2183250379857918e-14,optimal,7.0,4.852565172123331e-14,-3.060361523889036e-08,-3.060366376454208e-08,1.3639584597221557e-16,1.584589875608975e-13,0.00014394321020344498,0.9,6.120723048784393e-08,1.0,1.0
1774,95.09001731872559,40000009.5353113,0.0008693331266398659,1.4145632723859534,1.414563272384715,1.8715974001504558e-06,0.0,0,0,0.0,0.1492764708606995,267959182.37704855,152.89440019649598,0.0004408869870926648,0.0004408869870926648,unknown,14.0,8.556923481295398e-26,-2.0399799411873357e-06,-2.0399799411873357e-06,1.2686267482767352e-16,3.04958876705856e-11,0.010898483264351777,0.07976644307687257,1.2358975853957051e-08,1.0,24.0
