iteration,time,cost,distance,residual,gradnorm,complviolation,dualviolation,manviolation,maxviolation,meanviolation,second_order_residual,condition_number,rho,upsilon,maxabsLagmult,quadoptim_status,quadoptim_iter,quadoptim_gap,quadoptim_primalobjective,quadoptim_dualobjective,quadoptim_primalinfeasibility,quadoptim_dualinfeasibility,normdx,stepsize,df0,linesearch_status,linesearch_counter
3925,207.6917188167572,40000009.49582589,0.00022966551807920385,0.16471851994919015,0.16471851994919015,2.4090628032754958e-14,0.0,0,0.0,0.0,0.8707628679798374,45936732.96205034,284663.3443652137,2.6364716520455066e-14,2.6364716520455066e-14,optimal,7.0,5.6282041974496095e-14,-1.6931530492578168e-08,-1.6931586774620143e-08,3.144144458172745e-16,5.209760316858237e-13,0.00038894057657130524,0.5904900000000002,3.386306099542964e-08,1.0,5.0
3926,207.73866057395935,40000009.49582589,0.0002882909334239615,0.23586086453296742,0.23586086453296742,0.0,0.0,0,0.0,0.0,0.7516706953942681,53214795.51735733,284663.3443652137,1.4668152299631072e-199,1.4668152299631072e-199,unknown,100.0,1.2535808048011366e-199,-4.497901967382768e-08,-4.497901967382768e-08,1.1570090066606435e-16,3.622946529094763e-12,0.0021341419825129902,0.13508517176729928,8.995803734895847e-08,1.0,19.0
3927,207.78166723251343,40000009.49582585,0.00029987402411775775,0.08990047583824018,0.08990047583824018,2.1521829640787992e-16,0.0,0,0.0,0.0,1.544907125500901,25891524.965220705,284663.3443652137,2.237383710138879e-16,2.237383710138879e-16,optimal,8.0,5.027547642068451e-16,-8.008238423587956e-08,-8.008238473863432e-08,1.7443293122381068e-16,7.481818815658937e-13,0.0002998740291068318,1.0,1.601647684191002e-07,1.0,0.0
3928,207.8234987258911,40000009.495825775,0.00047849103285735296,0.29122938421214156,0.29122938421214156,2.4019790026789427e-14,0.0,0,0.0,0.0,0.8257826234529917,48438899.90579492,284663.3443652137,2.835455179139308e-14,2.835455179139308e-14,optimal,7.0,5.611338647192218e-14,-1.28503665898691e-07,-1.2850372201207747e-07,3.1533201120287224e-16,7.32666857352291e-13,0.00047849105147593473,1.0,2.570073320109562e-07,1.0,0.0
3929,207.8695991039276,40000009.49582573,0.000550695219121545,0.36382544963191465,0.36382544963191465,0.0,0.0,0,0.0,0.0,-0.6685085437844928,-59834690.34285161,284663.3443652137,1.0268518458237175e-197,1.0268518458237175e-197,unknown,100.0,2.10747088996906e-199,-5.676616906374867e-07,-5.676616906374867e-07,2.1210720962927304e-16,1.0848430644091323e-11,0.010522551513488007,0.0523347633027361,1.1353233321519532e-06,1.0,28.0
3930,207.9132115840912,40000009.495825715,0.00016053759438286146,0.09164540199745519,0.09164540199745519,2.1639121217418425e-14,0.0,0,0.0,0.0,0.34788934974987146,114979092.10709824,284663.3443652137,2.2587384588652554e-14,2.2587384588652554e-14,optimal,7.0,5.054959867036013e-14,-5.4866534351275444e-08,-5.486658490087411e-08,1.342777694111492e-16,2.6480011811609143e-13,0.00022021615976750803,0.7290000000000001,1.0973306873229974e-07,1.0,3.0
3931,207.95469069480896,40000009.495825715,0.00018475811273500905,0.08639542963606026,0.08639542963606026,2.190861048936472e-14,0.0,0,0.0,0.0,-0.5577823348219467,-71712564.71501926,284663.3443652137,2.362802150337472e-14,2.362802150337472e-14,optimal,7.0,5.117941076479166e-14,-1.4987160373612434e-08,-1.49872115530232e-08,2.5159462281073253e-16,3.9372655211154583e-13,0.00022809643166143653,0.81,2.99743206780681e-08,1.0,2.0
3932,208.00167155265808,40000009.495825686,0.00035919175500789737,0.20904629749792417,0.20904629749792417,0.0,0.0,0,0.0,0.0,-0.416143332754239,-96120733.9698439,284663.3443652137,4.1705133227042e-198,4.1705133227042e-198,unknown,100.0,3.0440384336673647e-199,-6.852050469297334e-07,-6.852050469297334e-07,2.5421251377543887e-16,1.8233204208958004e-11,0.011623142243807732,0.030903154382632643,1.3704101358927832e-06,1.0,33.0
3933,208.04432725906372,40000009.49582566,0.0001655613726089455,0.07404545703493332,0.07404545703493332,2.092395397032047e-14,0.0,0,0.0,0.0,0.8611082758584249,46451767.28573764,284663.3443652137,2.0921190468048174e-14,2.0921190468048174e-14,optimal,7.0,4.8878522475293615e-14,-7.041755724054985e-08,-7.041760611907232e-08,1.7095903880707325e-16,5.947106224581864e-13,0.00025234166185451754,0.6561000000000001,1.4083511443832782e-07,1.0,4.0
3934,208.0858325958252,40000009.49582561,0.0006547358062517505,0.836782597922835,0.836782597922835,2.895198060573472e-14,0.0,0,0.0,0.0,0.9085310915221843,44027113.06827042,284663.3443652137,3.8975897553385933e-14,3.8975897553385933e-14,optimal,7.0,6.768378153560387e-14,-7.870295812231864e-08,-7.870302580610018e-08,2.0433101368921348e-16,9.070363318794467e-13,0.0008981287450323003,0.7290000000000001,1.5740591629255513e-07,1.0,3.0
3935,208.12767601013184,40000009.495825544,0.00027714976683526117,0.10515524505154498,0.10515524505154498,2.1307686432537858e-14,0.0,0,0.0,0.0,0.027030495023292446,1479810159.868529,284663.3443652137,2.1940432550586775e-14,2.1940432550586775e-14,optimal,7.0,4.977515509078604e-14,-1.493491507007109e-07,-1.49349200475866e-07,1.0596100328813057e-16,6.288773223285801e-13,0.00030794418554725664,0.9,2.9869830132320286e-07,1.0,1.0
3936,208.1706783771515,40000009.49582553,0.00044934484804920075,0.5740693525007334,0.5740693525007334,2.394710611579271e-14,0.0,0,0.0,0.0,0.8678223318587504,46092385.26448452,284663.3443652137,2.867798970573447e-14,2.867798970573447e-14,optimal,7.0,5.594535892058776e-14,-5.340294742214647e-08,-5.340300336750539e-08,3.1641535594151907e-16,9.15565992669341e-13,0.0004992720744685846,0.9,1.0680589487681734e-07,1.0,1.0
3937,208.21647906303406,40000009.49582546,0.0006670550090853412,0.987643495735451,0.987643495735451,0.0,0.0,0,0.0,0.0,-0.03987761087762467,-1003069089.9231323,284663.3443652137,4.766173756492969e-199,4.766173756492969e-199,unknown,100.0,1.1725238768335554e-199,-5.508701987368616e-07,-5.508701987368616e-07,2.334896823732473e-16,3.2685769855344158e-12,0.0035998261840994687,0.1853020188851842,1.101740398839349e-06,1.0,16.0
3938,208.258469581604,40000009.495825306,0.0005018697544681657,0.358744660275615,0.358744660275615,2.274031132293472e-14,0.0,0,0.0,0.0,0.5582210240754831,71656205.24077646,284663.3443652137,2.363701915939474e-14,2.363701915939474e-14,optimal,7.0,5.312136395719911e-14,-2.7447491893654606e-07,-2.7447497205791003e-07,2.7520799939031017e-16,6.108277274539442e-13,0.0005018697949034255,1.0,5.489498379624104e-07,1.0,0.0
3939,208.30439400672913,40000009.495825194,0.0008236710714028622,0.5260211246315423,0.5260211246315423,0.0,0.0,0,0.0,0.0,0.752578943024626,53150572.298179016,284663.3443652137,2.5502017618794174e-194,2.5502017618794174e-194,unknown,100.0,3.479848364598471e-197,-1.0295871257601205e-05,-1.0295871257601205e-05,2.1173109020848136e-16,6.527829699692631e-11,0.04513760482579061,0.01824800363140075,2.059174195252326e-05,1.0,38.0
3940,208.34776639938354,40000009.495825075,0.0008434529390211539,0.48970863390144315,0.48970863389528585,2.455722827757852e-06,0.0,0,0.0,0.0,-0.26990401957489846,-148200833.7483865,284663.3443652137,0.00014442947510136096,0.00014442947510136096,unknown,16.0,6.3261444362481334e-27,-1.1653116125806008e-05,-1.1653116125806008e-05,3.187689438638043e-16,7.344628974179807e-11,0.04159949508376467,0.020275559590445278,1.829314817314526e-05,1.0,37.0
3941,208.38985085487366,40000009.49582451,0.000860507380085217,0.4811233317909612,0.4811233317909612,2.590644435089595e-14,0.0,0,0.0,0.0,-0.4414485465697367,-90610785.5851606,284663.3443652137,3.1667579183817963e-14,3.1667579183817963e-14,optimal,7.0,6.052243121852723e-14,-6.901133258327588e-07,-6.9011338635519e-07,2.0372862934448053e-16,9.997672200560632e-13,0.0008605075674264415,1.0,1.3802266508588218e-06,1.0,0.0
3942,208.43194365501404,40000009.49582415,0.0004956573157077782,0.33359182950299143,0.33359182950299143,2.3246663477161316e-14,0.0,0,0.0,0.0,-0.3598546406402654,-111155996.50360976,284663.3443652137,2.6720697682570742e-14,2.6720697682570742e-14,optimal,7.0,5.430659406856044e-14,-2.752678521538309e-07,-2.75267906460425e-07,1.9641091779141587e-16,3.8043606637608494e-13,0.0004956573411607158,1.0,5.505357040687455e-07,1.0,0.0
3943,208.4742510318756,40000009.49582411,0.00019689017147918336,0.08663858030640435,0.08663858030640435,2.109532530306869e-14,0.0,0,0.0,0.0,0.3643430966627046,109786636.04289396,284663.3443652137,2.1098391568710958e-14,2.1098391568710958e-14,optimal,7.0,4.927909370547339e-14,-7.085823795547153e-08,-7.085828723456524e-08,1.8623493180156641e-16,2.1928181585952091e-13,0.00021876685938440266,0.9,1.417164758816922e-07,1.0,1.0
3944,208.52060532569885,40000009.495824076,0.00048169618588126637,0.2931082090371521,0.2931082090371521,0.0,0.0,0,0.0,0.0,-0.8035768253693927,-49777447.08561859,284663.3443652137,1.0275385887108196e-197,1.0275385887108196e-197,unknown,100.0,2.493681492868534e-199,-5.258018731068801e-07,-5.258018731068801e-07,1.2851911740706292e-16,7.553199234449023e-12,0.010226816211791437,0.04710128697246249,1.0516037815666912e-06,1.0,29.0
3945,208.56290698051453,40000009.495824054,0.0005704101138597657,0.8460262029755208,0.8460262029755208,2.8688107736980654e-16,0.0,0,0.0,0.0,0.6934677163649553,57681131.35527807,284663.3443652137,4.509943537171674e-16,4.509943537171674e-16,optimal,8.0,6.714181714050954e-16,-1.1367776081479495e-07,-1.1367776148621312e-07,3.8769776512359713e-16,9.091475665209427e-13,0.001192585919921081,0.47829690000000014,2.2735552056915862e-07,1.0,7.0
3946,208.60848355293274,40000009.49582406,0.0002121104566209788,0.835969598574083,0.835969598574083,0.0,0.0,0,0.0,0.0,0.09925765559994658,402991609.87374985,284663.3443652137,5.803140852876803e-199,5.803140852876803e-199,unknown,100.0,1.6847992483505288e-199,-1.3319512000829847e-07,-1.3319512000829847e-07,2.547065677191632e-16,7.514094493194338e-12,0.004052955225973703,0.0523347633027361,2.6639024366490914e-07,1.0,28.0
3947,208.65023159980774,40000009.495824024,0.0002710871113831717,0.38198832155089296,0.38198832155089296,2.376660372744299e-14,0.0,0,0.0,0.0,0.6126664701804982,65288380.77423544,284663.3443652137,2.866712238096496e-14,2.866712238096496e-14,optimal,7.0,5.5537219885405866e-14,-5.007390470059979e-08,-5.0073960237819676e-08,3.4074638470274535e-16,3.9784576982873045e-13,0.00045908839541681596,0.5904900000000002,1.0014780937195006e-07,1.0,5.0
3948,208.69314455986023,40000009.49582403,4.716825531089465e-05,0.2052134180847916,0.2052134180847916,2.1053104158426515e-14,0.0,0,0.0,0.0,-0.33219224399508174,-120412209.9743578,284663.3443652137,2.1102364306708476e-14,2.1102364306708476e-14,optimal,7.0,4.9180195019704226e-14,-1.3957592246906053e-08,-1.3957641427101074e-08,2.6452801894913496e-16,9.707619819934324e-14,9.86170035547235e-05,0.47829690000000014,2.791518450576484e-08,1.0,7.0
3949,208.73490166664124,40000009.495824024,0.0002758684986455869,0.27411366248582336,0.27411366248582336,2.3913915859023145e-14,0.0,0,0.0,0.0,0.6066017430398761,65941124.79551832,284663.3443652137,2.599175079613717e-14,2.599175079613717e-14,optimal,7.0,5.5864471148492297e-14,-2.798665791913181e-08,-2.798671378360296e-08,2.2936886755208176e-16,4.102771300693012e-13,0.0003405783957391279,0.81,5.597331589032599e-08,1.0,2.0
3950,208.7818386554718,40000009.495824024,0.0002240875916504824,0.2959152077025674,0.2959152077025674,0.0,0.0,0,0.0,0.0,0.08306676163445974,481540401.8893614,284663.3443652137,2.1481972835673167e-197,2.1481972835673167e-197,unknown,100.0,1.4465928728362408e-199,-9.513554671151602e-07,-9.513554671151602e-07,1.9055342567861053e-16,7.1630931905556764e-12,0.0136445727685877,0.016423203268260675,1.9027109845155382e-06,1.0,39.0
3951,208.8236358165741,40000009.495824,0.00011513398957250839,0.008643661151104244,0.008643661151104244,2.0591705323577335e-14,0.0,0,0.0,0.0,1.6683387807296255,23975947.49324254,284663.3443652137,2.0448251493707846e-14,2.0448251493707846e-14,optimal,7.0,4.810254972517473e-14,-2.377469425296795e-08,-2.3774742355517674e-08,1.9264601387740766e-16,1.1776201585458626e-13,0.00011513398688622366,1.0,4.754938849087292e-08,1.0,0.0
3952,208.8652663230896,40000009.495823994,0.00021156878328670988,0.11542849844026162,0.11542849844026162,2.197325676519149e-14,0.0,0,0.0,0.0,0.6453405256153054,61982783.640184976,284663.3443652137,2.3811366934303618e-14,2.3811366934303618e-14,optimal,7.0,5.133050885190921e-14,-1.7938751941758322e-08,-1.7938803272267173e-08,2.4687113846900843e-16,2.907033208278167e-13,0.00023507642874064856,0.9,3.5877503933992787e-08,1.0,1.0
3953,208.90922141075134,40000009.49582397,0.0002416794453683593,0.11705296983955202,0.11705296983955202,2.2831992402720213e-14,0.0,0,0.0,0.0,-0.22187526016041903,-180281484.15339825,284663.3443652137,2.524180627014316e-14,2.524180627014316e-14,optimal,7.0,5.333681324196188e-14,-5.573819690326822e-08,-5.573825024008146e-08,1.5242175540292333e-16,8.079635870539943e-13,0.0003315218771693289,0.7290000000000001,1.1147639384616247e-07,1.0,3.0
3954,208.95593786239624,40000009.49582395,0.0005000668028862959,0.3165128654489067,0.3165128654489067,0.0,0.0,0,0.0,0.0,1.0910468280490644,36662040.22291886,284663.3443652137,2.3832047164803696e-197,2.3832047164803696e-197,unknown,100.0,1.6468110801129244e-199,-1.0654642389353275e-06,-1.0654642389353275e-06,2.4308801695332983e-16,1.3814356591612072e-11,0.014563566452966758,0.03433683820292516,2.1309285472133194e-06,1.0,32.0
3955,208.9975447654724,40000009.495823935,0.00015738724554721547,0.1090504595159033,0.1090504595159033,2.0896561153818037e-14,0.0,0,0.0,0.0,-0.6379004219066454,-62705715.86873099,284663.3443652137,2.1036435770620585e-14,2.1036435770620585e-14,optimal,7.0,4.881474292458131e-14,-5.161528232720896e-08,-5.161533114195188e-08,2.8393830325556944e-16,2.748742971645379e-13,0.00021589471779004046,0.7290000000000001,1.0323056466114316e-07,1.0,3.0
3956,209.0442283153534,40000009.495823905,0.0007665733987713736,0.7026507334587221,0.7026507334587221,0.0,0.0,0,0.0,0.0,0.5809491084837085,68852847.2009351,284663.3443652137,3.7148584154815324e-197,3.7148584154815324e-197,unknown,100.0,5.437547341124573e-199,-2.020500060584061e-06,-2.020500060584061e-06,3.711564959828886e-16,4.424756593272231e-11,0.020092593415890047,0.03815204244769462,4.041000053214454e-06,1.0,31.0
3957,209.08600330352783,40000009.49582384,0.00018479268692720373,0.01132687698597505,0.01132687698597505,2.0629087566336995e-14,0.0,0,0.0,0.0,0.4953461965745185,80751608.20912899,284663.3443652137,2.071585453325211e-14,2.071585453325211e-14,optimal,7.0,4.8189730585011654e-14,-9.154627307337628e-08,-9.154632126310687e-08,2.0062692867054164e-16,2.2420775715825098e-13,0.00018479269041296134,1.0,1.8309254613281885e-07,1.0,0.0
3958,209.12804508209229,40000009.49582378,0.000335460053417104,0.26480033842878314,0.26480033842878314,2.3284172038372466e-14,0.0,0,0.0,0.0,0.38734515219744026,103267079.81742808,284663.3443652137,2.4861549733007385e-14,2.4861549733007385e-14,optimal,7.0,5.439220760621697e-14,-4.425491036498176e-08,-4.4254964757189364e-08,1.5038666835962562e-16,7.946900123446619e-13,0.00033546006437902635,1.0,8.850982064873496e-08,1.0,0.0
3959,209.1713569164276,40000009.49582374,0.0006465113352829195,0.23830392572406922,0.23830392572406922,2.6884750525045976e-18,0.0,0,0.0,0.0,0.29896049405628977,133796949.03527008,284663.3443652137,3.140584131431555e-18,3.140584131431555e-18,optimal,9.0,6.281439248752754e-18,-9.09771285580785e-08,-9.097712856435994e-08,2.489342984807148e-16,6.00357976493648e-13,0.0006465113811977804,1.0,1.8195425633053274e-07,1.0,0.0
3960,209.2178738117218,40000009.495823696,0.0007387391344543584,0.6024050861931473,0.6024050861931473,0.0,0.0,0,0.0,0.0,-0.4907983949850683,-81499860.82372674,284663.3443652137,1.1962322678875652e-195,1.1962322678875652e-195,unknown,100.0,5.397735070263433e-198,-3.60158411537335e-06,-3.60158411537335e-06,1.99167944560238e-16,2.4432110622729637e-11,0.026561085830378126,0.02781283894436938,7.2031684970316836e-06,1.0,34.0
3961,209.25992608070374,40000009.495823674,6.68313491381772e-05,0.015156142115249998,0.015156142115249998,2.0854686491218936e-14,0.0,0,0.0,0.0,0.049511709727585854,807889709.3411866,284663.3443652137,2.0758462427429035e-14,2.0758462427429035e-14,optimal,7.0,4.871671662604153e-14,-1.310636003898237e-08,-1.3106408755698995e-08,2.0481607375244319e-16,8.892977566492207e-14,6.683135998691259e-05,1.0,2.6212720081828413e-08,1.0,0.0
3962,209.30619025230408,40000009.49582366,0.0004696931053383077,0.41993714509017904,0.41993714509017904,0.0,0.0,0,0.0,0.0,-0.29157159836559715,-137187580.4538415,284663.3443652137,8.690681230956561e-198,8.690681230956561e-198,unknown,100.0,2.881164339456974e-199,-4.0300664607087513e-07,-4.0300664607087513e-07,1.4495053816120792e-16,8.284056706588455e-12,0.008974782586105127,0.0523347633027361,8.060133174452017e-07,1.0,28.0
3963,209.34898948669434,40000009.49582364,0.0002764626294218645,0.4006717929689467,0.4006717929689467,2.3171975416090476e-14,0.0,0,0.0,0.0,0.5064780137617652,78976779.48150496,284663.3443652137,2.6434212540673873e-14,2.6434212540673873e-14,optimal,7.0,5.413121126551929e-14,-8.02283383747529e-08,-8.022839250596416e-08,1.0312199056077108e-16,4.120394156349213e-13,0.00046819189331991865,0.5904900000000002,1.604566769637194e-07,1.0,5.0
3964,209.39140224456787,40000009.495823555,0.00019026946559524535,0.08136311330250647,0.08136311330250647,2.1373728902245132e-14,0.0,0,0.0,0.0,-0.5341386413628576,-74886928.09000993,284663.3443652137,2.215712522857381e-14,2.215712522857381e-14,optimal,7.0,4.992964782792724e-14,-5.082926703164652e-08,-5.082931696129435e-08,1.7817112579853556e-16,1.346040345176948e-13,0.00019026946080994746,1.0,1.0165853406472015e-07,1.0,0.0
3965,209.43535375595093,40000009.49582356,9.971538200570523e-07,0.07910055380846248,0.07910055380846248,2.0488253725270747e-14,0.0,0,0.0,0.0,-0.7415820210955111,-53938742.957441576,284663.3443652137,2.0263335000121945e-14,2.0263335000121945e-14,optimal,7.0,4.786081189554569e-14,-2.2919247854909844e-09,-2.2919726463028798e-09,1.604251868427181e-16,2.6067266868550504e-14,3.577522986420392e-05,0.02781283894436938,4.583849571130869e-09,1.0,34.0
3966,209.47757720947266,40000009.49582356,0.0001682269661340761,0.03124330015555896,0.03124330015555896,3.1712182984266657e-18,0.0,0,0.0,0.0,1.4468844738257374,27645609.22499209,284663.3443652137,3.9994361886181376e-18,3.9994361886181376e-18,optimal,9.0,7.410055840244723e-18,-5.193645909720555e-09,-5.193645917130611e-09,1.7072940397254703e-16,4.657702926305509e-13,0.0008170675291801207,0.2058911320946491,1.0387291738893191e-08,1.0,15.0
3967,209.52004551887512,40000009.49582357,2.242046460697715e-05,0.021475499821715354,0.021475499821715354,2.0546179208113972e-14,0.0,0,0.0,0.0,-0.6353086472977131,-62961526.83733481,284663.3443652137,2.0362042254642883e-14,2.0362042254642883e-14,optimal,7.0,4.799616963026396e-14,-9.53524005658712e-09,-9.53528805275675e-09,6.892282123523374e-17,7.400208008721601e-14,7.144566610529248e-05,0.31381059609000017,1.907048010460499e-08,1.0,11.0
3968,209.56258368492126,40000009.49582357,8.380114578317045e-05,0.01203942093160532,0.01203942093160532,2.0916404498141353e-14,0.0,0,0.0,0.0,1.142778902338478,35002398.1569685,284663.3443652137,2.123614668826675e-14,2.123614668826675e-14,optimal,7.0,4.886114836869848e-14,-4.950147922695692e-09,-4.95019678384406e-09,1.383433621729436e-16,1.3010957687723384e-13,8.38011316790892e-05,1.0,9.900295835141002e-09,1.0,0.0
3969,209.6057469844818,40000009.49582356,3.0223595873478017e-05,0.00812280454787655,0.00812280454787655,2.0927559067201527e-14,0.0,0,0.0,0.0,-0.84476527677003,-47350433.705319025,284663.3443652137,2.1266453016980766e-14,2.1266453016980766e-14,optimal,7.0,4.8887188767326784e-14,-2.205607537851478e-09,-2.2056564250402453e-09,1.6102926758175684e-16,1.1466535315373788e-14,7.801231366812301e-05,0.38742048900000015,4.4112150757819935e-09,1.0,9.0
3970,209.6489577293396,40000009.495823555,4.872018910727475e-07,0.008014133186261865,0.008014133186261865,2.0545096473184312e-14,0.0,0,0.0,0.0,0.9568372480681808,41804393.889924325,284663.3443652137,2.0386138922091917e-14,2.0386138922091917e-14,optimal,7.0,4.799365352233068e-14,-1.6419641265099901e-09,-1.6420121201635124e-09,1.2004058185773027e-16,7.574653245505131e-14,3.645216097427443e-05,0.013302794647291147,3.283928252747208e-09,1.0,41.0
3971,209.6915032863617,40000009.49582353,2.5799491978174767e-05,0.003259985621403528,0.003259985621403528,2.0661370330963046e-14,0.0,0,0.0,0.0,0.12553705696532771,318631036.0481282,284663.3443652137,2.0682275705749695e-14,2.0682275705749695e-14,optimal,7.0,4.8265310682666985e-14,-2.02409956407662e-09,-2.0241478293873027e-09,1.950507238332821e-16,2.1406472512682928e-14,4.854614953381389e-05,0.5314410000000002,4.048199128389364e-09,1.0,6.0
3972,209.97138929367065,40000009.495823584,5.16191365590357e-08,0.0032599849392045046,0.0032599849392045046,0.0,0.0,0,0.0,0.0,-0.44258081846332037,-90378979.31270045,284663.3443652137,1.9653035292529203e-199,1.9653035292529203e-199,unknown,100.0,1.4593742766934338e-199,-5.49519424391256e-08,-5.49519424391256e-08,2.3788537265531404e-16,3.2470583731700656e-12,0.003302263498034287,2.5e-323,1.0990389287487908e-07,0.0,10000.0
3973,210.0150556564331,40000009.49582358,0.00030007528296498387,0.12550180764803984,0.12550180764803984,4.824721681811012e-54,0.0,0,0.0,0.0,0.009170206009738094,4361952295.168127,284663.3443652137,1.0659259224628548e-53,1.0659259224628548e-53,optimal,27.0,1.1305675617591863e-53,-2.503717000679266e-08,-2.503717000679266e-08,2.678386508894958e-16,9.76968849614912e-13,0.0022213784003974144,0.13508517176729928,5.007434353775874e-08,1.0,19.0
3974,210.06134343147278,40000009.495823555,0.0003860754665102169,0.4754586561506959,0.4754586561506959,0.0,0.0,0,0.0,0.0,0.4197159696970566,95302548.56677938,284663.3443652137,3.348341700671553e-197,3.348341700671553e-197,unknown,100.0,2.3491065343187454e-199,-1.4726833512053678e-06,-1.4726833512053678e-06,2.770242060278821e-16,2.051101996486664e-11,0.017137279192365188,0.0225283995449392,2.9453665481927538e-06,1.0,36.0
3975,210.10664224624634,40000009.495823555,0.0002667260306810244,0.482430176149324,0.482430176149324,0.0,0.0,0,0.0,0.0,0.12309230080079779,324959401.91493577,284663.3443652137,6.950916127087836e-198,6.950916127087836e-198,unknown,100.0,2.062715263818068e-199,-4.917375315599524e-07,-4.917375315599524e-07,9.742368793645176e-17,5.482469944989419e-12,0.009590032458929207,0.02781283894436938,9.83475015157281e-07,1.0,34.0
3976,210.15148496627808,40000009.49582354,0.00011610653006765276,0.034699802635911194,0.034699802635911194,2.1021603103544488e-14,0.0,0,0.0,0.0,0.31298974834928617,127799721.3162896,284663.3443652137,2.104145235542471e-14,2.104145235542471e-14,optimal,7.0,4.910669439696168e-14,-4.4900614998210384e-08,-4.4900664104904784e-08,2.9186770198434664e-16,3.0765729462631716e-13,0.00012900724951614808,0.9,8.980122996519078e-08,1.0,1.0
3977,210.19351887702942,40000009.49582352,0.00030913608801107304,0.11631457386792739,0.11631457386792739,2.2530571029082062e-14,0.0,0,0.0,0.0,0.5677862608453885,70449049.48760292,284663.3443652137,2.4833731181697102e-14,2.4833731181697102e-14,optimal,7.0,5.263257770765601e-14,-3.369165429508809e-08,-3.36917069276658e-08,2.3463875211897666e-16,3.3146068930698385e-13,0.0003091360957141535,1.0,6.738330857200163e-08,1.0,0.0
3978,210.23533964157104,40000009.49582345,0.00024019989255099752,0.12381645855556378,0.12381645855556378,2.2074928520224797e-14,0.0,0,0.0,0.0,0.7837115625458525,51039187.6134607,284663.3443652137,2.4084345677276344e-14,2.4084345677276344e-14,optimal,7.0,5.156822797611076e-14,-3.7917010178178004e-08,-3.791706174640598e-08,2.242123306525914e-16,1.8215015587988638e-13,0.00024019989459209552,1.0,7.583402033076656e-08,1.0,0.0
3979,210.27834725379944,40000009.49582345,0.00013067630218657248,0.11051465168099876,0.11051465168099876,2.2743036332688394e-14,0.0,0,0.0,0.0,1.0253934074409066,39009420.89493432,284663.3443652137,2.3861336426076404e-14,2.3861336426076404e-14,optimal,7.0,5.312786594400746e-14,-2.4912041719459934e-08,-2.4912094847325877e-08,1.4120124635167715e-16,4.115402340349035e-13,0.0002732116662531354,0.47829690000000014,4.982408338799227e-08,1.0,7.0
3980,210.319908618927,40000009.495823435,0.0003119628518883836,0.12970992193223027,0.12970992193223027,2.4055597473149123e-14,0.0,0,0.0,0.0,-0.3152161170206768,-126897071.84788159,284663.3443652137,2.6291172032019383e-14,2.6291172032019383e-14,optimal,7.0,5.619652797594901e-14,-2.719787184692481e-08,-2.7197928043452787e-08,1.541730236513737e-16,6.479251546086693e-13,0.00034662539164625913,0.9,5.439574375280832e-08,1.0,1.0
3981,210.36618900299072,40000009.49582343,0.00023688829747726823,0.13894585896832187,0.13894585896832187,0.0,0.0,0,0.0,0.0,-1.1902769372738733,-33605627.448718734,284663.3443652137,9.889285669711587e-197,9.889285669711587e-197,unknown,100.0,9.518732930893325e-199,-2.422953598887827e-06,-2.422953598887827e-06,2.853925906970387e-16,1.0306785098492051e-11,0.02198445460693493,0.01077526366430583,4.8459070398648675e-06,1.0,43.0
3982,210.40910148620605,40000009.49582341,7.892159302478736e-05,0.01254699040278382,0.01254699040278382,2.0636384016395725e-14,0.0,0,0.0,0.0,0.5726795509551584,69847094.20329176,284663.3443652137,2.0652021498825756e-14,2.0652021498825756e-14,optimal,7.0,4.820695457263384e-14,-1.3908231802723906e-08,-1.3908280009678479e-08,1.9031300835493854e-16,1.2170360147874053e-13,7.892158649497193e-05,1.0,2.7816463620035563e-08,1.0,0.0
3983,210.45126867294312,40000009.49582339,0.00022337581275338884,0.05587315518195415,0.05587315518195415,4.8058863102490847e-26,0.0,0,0.0,0.0,1.1295473059665755,35412419.499745086,284663.3443652137,9.953928071241687e-26,9.953928071241687e-26,optimal,13.0,1.124348065994569e-25,-1.454586090993251e-08,-1.454586090993251e-08,1.811984019661642e-16,6.837666804088247e-13,0.0016535923710970187,0.13508517176729928,2.9091721874357172e-08,1.0,19.0
3984,210.49286913871765,40000009.49582339,2.0245178469448784e-05,0.04036226561202337,0.04036226561202337,2.073397409734437e-14,0.0,0,0.0,0.0,-0.6536098173901344,-61198593.02383911,284663.3443652137,2.0813038768012887e-14,2.0813038768012887e-14,optimal,7.0,4.843493300075405e-14,-5.247064055915017e-09,-5.2471124908480175e-09,1.984964910094328e-16,7.899300894031854e-14,7.168192275228099e-05,0.28242953648100017,1.049412811062035e-08,1.0,12.0
3985,210.53529810905457,40000009.49582333,0.00020555270924511613,0.12369943087831634,0.12369943087831634,2.4336693176088764e-14,0.0,0,0.0,0.0,0.5561798054558615,71919193.61362131,284663.3443652137,3.0415650734011494e-14,3.0415650734011494e-14,optimal,7.0,5.687514727727632e-14,-2.4511556904148844e-08,-2.451161377929612e-08,2.825114034350341e-16,5.849122597062911e-13,0.0005895193704819027,0.34867844010000015,4.902311406327705e-08,1.0,10.0
