iteration,time,cost,distance,residual,gradnorm,complviolation,dualviolation,manviolation,maxviolation,meanviolation,second_order_residual,condition_number,rho,upsilon,maxabsLagmult,quadoptim_status,quadoptim_iter,quadoptim_gap,quadoptim_primalobjective,quadoptim_dualobjective,quadoptim_primalinfeasibility,quadoptim_dualinfeasibility,stepsize,linesearch_status,linesearch_counter
2364,174.93498826026917,40000009.5475455,6.322027276634106e-08,0.0744507180867977,0.0744507180867977,2.450240895462033e-14,0.0,0,0,0.0,0.37163352708197445,107632921.29235414,12234317.153595852,2.541780876631184e-14,2.541780876631184e-14,optimal,7.0,5.697668500818327e-14,-8.281018436747273e-09,-8.28107541343228e-09,1.4019206266353763e-16,6.571018967807506e-14,1.5893964098094157e-11,1.0,236.0
2365,175.00073957443237,40000009.54754549,1.8044087985642998e-05,0.05730226293739104,0.05730226293739104,2.1534861744405762e-14,0.0,0,0,0.0,0.12583137121974303,317885769.76993746,12234317.153595852,2.1436484407958688e-14,2.1436484407958688e-14,optimal,7.0,5.006924156402615e-14,-6.524411421915668e-09,-6.524461491157232e-09,1.8423992196453135e-16,1.0792200134465687e-13,0.22876792454961012,1.0,14.0
2366,175.26815557479858,40000009.54754554,3.332000937312528e-08,0.05730226812275335,0.05730226812275335,5.213532173833174e-14,0.0,0,0,0.0,0.12825507409879117,311878513.35984004,12234317.153595852,6.504381713183642e-14,6.504381713183642e-14,optimal,7.0,1.2144137378542047e-13,-1.2278163717411796e-08,-1.2278285158785581e-08,1.1728555190829833e-16,7.997862976612876e-13,2.5e-323,0.0,10000.0
2367,175.3124611377716,40000009.54754554,0.0003962234096836775,0.2197029138749951,0.21970291387220028,1.1081795391122573e-06,0.0,0,0,0.0,-0.4935388025711193,-81047329.67395805,12234317.153595852,6.31792552892714e-05,6.31792552892714e-05,unknown,16.0,3.374585163769131e-27,-1.1225659217380857e-06,-1.1225659217380857e-06,2.1993189578641786e-16,6.05676979189738e-11,0.009697737297875247,1.0,44.0
2368,175.35545182228088,40000009.54754554,0.0004199800795297132,0.427508516455723,0.42750851645337484,1.4169480896327624e-06,0.0,0,0,0.0,0.6472758085387896,61797462.04769841,12234317.153595852,0.0002717491556632584,0.0002717491556632584,unknown,14.0,2.353541503678081e-25,-1.5029270333655065e-06,-1.5029270333655063e-06,2.5564168114167623e-16,3.7148967244977494e-11,0.030903154382632643,1.0,33.0
2369,175.3972306251526,40000009.54754552,5.9358644230914515e-05,0.001364357244743484,0.001364357244743484,2.0501594088196285e-14,0.0,0,0,0.0,-0.6128463404585878,-65269220.02578937,12234317.153595852,2.023074125735353e-14,2.023074125735353e-14,optimal,7.0,4.7667004250607854e-14,-3.006211142636948e-08,-3.006215909337373e-08,2.503519896395621e-16,6.486113847538857e-14,1.0,1.0,0.0
2370,175.43955183029175,40000009.54754552,1.9798983963530757e-05,0.0010851575227559963,0.0010851575227559963,2.1171301452879125e-14,0.0,0,0,0.0,-0.448317975724332,-89222390.95610219,12234317.153595852,2.0972892887888604e-14,2.0972892887888604e-14,optimal,7.0,4.922398202955851e-14,-6.857009959709241e-10,-6.857502199529537e-10,2.3823880893619506e-16,6.03156842189161e-14,0.47829690000000014,1.0,7.0
2371,175.48305439949036,40000009.54754552,0.0003394923018589426,0.12553570891461427,0.12553570891016688,1.0566971888376499e-06,0.0,0,0,0.0,0.8496969064236781,47075612.49494769,12234317.153595852,6.020175675541532e-05,6.020175675541532e-05,unknown,16.0,3.1118758480559922e-27,-1.0660117343518952e-06,-1.0660117343518952e-06,2.149959892397983e-16,5.3626840981409476e-11,0.008727963568087723,1.0,45.0
2372,175.5250940322876,40000009.547545485,0.0005678430382237233,0.43595284494321246,0.43595284494321246,2.6466125935937448e-14,0.0,0,0,0.0,0.811128950110586,49313985.43394393,12234317.153595852,5.772063572955512e-14,5.772063572955512e-14,optimal,7.0,6.16428522475121e-14,-4.5365643478732413e-08,-4.5365705121584664e-08,3.1230501891188713e-16,4.25268818402138e-13,0.6561000000000001,1.0,4.0
2373,175.56717491149902,40000009.547545455,0.00013807621410141961,0.15857994349892748,0.15857994349892748,2.1541495819743413e-14,0.0,0,0,0.0,-0.8183480293187368,-48878961.45038294,12234317.153595852,2.541433672487987e-14,2.541433672487987e-14,optimal,7.0,5.0086270068307264e-14,-9.940799354832258e-08,-9.940804363459265e-08,2.775007025556165e-16,3.2025928560774593e-13,0.5314410000000002,1.0,6.0
2374,175.61047649383545,40000009.547545455,0.0003274677002079304,0.310534815952988,0.31053481593374,3.4575024141719477e-06,0.0,0,0,0.0,0.2102435893007363,190255515.8409984,12234317.153595852,0.0001954877811936782,0.0001954877811936782,unknown,14.0,3.714833165310369e-25,-3.499902745290127e-06,-3.499902745290127e-06,1.2539829244526603e-16,1.0526222652412606e-10,0.00785516721127895,1.0,46.0
2375,175.65450286865234,40000009.54754543,0.0003680755421760462,0.3564709555663389,0.35647095555923747,2.2500892835473396e-06,0.0,0,0,0.0,0.036254757759246685,1103303483.0059364,12234317.153595852,0.00012834053522519433,0.00012834053522519433,unknown,15.0,2.4402078071665163e-25,-2.2925510467363905e-06,-2.292551046736391e-06,1.3802554334387447e-16,5.7636391498583894e-11,0.008727963568087723,1.0,45.0
2376,175.72064638137817,40000009.54754543,8.425206672910424e-06,0.3214789368143664,0.3214789368143664,2.0571180992035177e-14,0.0,0,0,0.0,1.1458292984874971,34909215.4486924,12234317.153595852,2.0942275893246585e-14,2.0942275893246585e-14,optimal,7.0,4.7829028864937194e-14,-2.8728908906708363e-08,-2.8728956735737226e-08,2.444041720765443e-16,1.5134349368813295e-13,0.0984770902183612,1.0,22.0
2377,175.7636022567749,40000009.54754543,0.00023455249615966027,0.348196185341004,0.34819618533899455,1.1829437101928712e-06,0.0,0,0,0.0,1.0202483588651932,39206142.580125466,12234317.153595852,0.00022324602822723053,0.00022324602822723053,unknown,14.0,2.571903229544099e-25,-1.2297301933996293e-06,-1.2297301933996293e-06,1.3390950055648929e-16,6.863863849682126e-12,0.016423203268260675,1.0,39.0
2378,175.8089680671692,40000009.54754543,4.712160915387242e-08,0.34828189437755214,0.34828189437755214,2.070787667823763e-14,0.0,0,0,0.0,-0.5303131204590797,-75427142.11893083,12234317.153595852,2.1589943765976552e-14,2.1589943765976552e-14,optimal,7.0,4.814702780870685e-14,-2.3611121238938496e-08,-2.3611169385966305e-08,3.4199847702664965e-16,7.536519288410304e-14,1.1259684642548765e-06,1.0,130.0
2379,175.85199427604675,40000009.547545426,0.0002569934310391612,0.3612291488509007,0.3612291488508675,1.5473878573823576e-07,0.0,0,0,0.0,1.111816801883292,35977151.20425014,12234317.153595852,2.9806750607997367e-05,2.9806750607997367e-05,unknown,15.0,2.3206306681232814e-28,-1.8011699795495803e-07,-1.80116997954958e-07,1.138869399847413e-16,1.7341892791400952e-11,0.020275559590445278,1.0,37.0
2380,175.8937635421753,40000009.547545396,0.0001276052837391609,0.006589532977372815,0.006589532977372815,2.1660580685483308e-14,0.0,0,0,0.0,0.5446345344649721,73443748.92808916,12234317.153595852,2.1595285378885612e-14,2.1595285378885612e-14,optimal,7.0,5.036168140833006e-14,-3.7976815564913014e-08,-3.7976865926594424e-08,2.393407620351458e-16,1.276498984585904e-13,1.0,1.0,0.0
2381,175.93682289123535,40000009.547545396,2.2559393486711668e-06,0.0064787145402155095,0.0064787145402155095,2.3219026293342433e-14,0.0,0,0,0.0,0.3515754274910701,113773602.73422262,12234317.153595852,2.3653814842927535e-14,2.3653814842927535e-14,optimal,7.0,5.3987351966821415e-14,-3.17451494826567e-09,-3.1745689356176368e-09,3.4395768939104705e-16,7.499196324905358e-14,0.016423203268260675,1.0,39.0
2382,175.98560905456543,40000009.547545396,5.771194914292421e-08,0.00651612385565775,0.006516123633771646,1.7004924663046274e-06,0.0,0,0,0.0,0.004147904381429202,9643424223.101793,12234317.153595852,9.597164204331612e-05,9.597164204331612e-05,unknown,16.0,3.226088856650722e-27,-1.7006486920902021e-06,-1.7006486920902021e-06,1.7890021253094607e-16,4.302065905619002e-11,1.2678049824964836e-12,1.0,260.0
2383,176.02965378761292,40000009.547545396,4.4703483581542975e-08,0.006478104437200269,0.006478104437200269,2.1387545185915773e-14,0.0,0,0,0.0,1.593999575739332,25094110.71452025,12234317.153595852,2.124961147538705e-14,2.124961147538705e-14,optimal,7.0,4.9726767945400994e-14,-1.0923670875296029e-09,-1.0924168142975483e-09,1.121482626557897e-16,5.837727852880425e-14,9.404610869860067e-05,1.0,88.0
2384,176.07324528694153,40000009.547545396,0.00010741500266622335,0.01010606163398858,0.01010606147094274,1.8153519198188509e-06,0.0,0,0,0.0,0.7472931364080698,53526521.15203693,12234317.153595852,0.00010273542193021921,0.00010273542193021921,unknown,16.0,3.303459353064193e-27,-1.820506385237859e-06,-1.820506385237859e-06,1.532706851573789e-16,7.009113157079905e-11,0.0027389274499534117,1.0,56.0
2385,176.34058213233948,40000009.54754541,4.4703483581542975e-08,0.010129227901108262,0.010129227877728988,6.882063664389325e-07,0.0,0,0,0.0,-0.5095401096466011,-78502166.16208847,12234317.153595852,3.894736368154009e-05,3.894736368154009e-05,unknown,16.0,2.3485272998956393e-27,-6.891853339403229e-07,-6.89185333940323e-07,2.1553196555030975e-16,1.9526639523276515e-11,2.5e-323,0.0,10000.0
2386,176.38253259658813,40000009.5475454,3.426425703685085e-05,0.003523432614571834,0.003523432614571834,2.1015087312387593e-14,0.0,0,0,0.0,-0.6086855268383765,-65715382.49413901,12234317.153595852,2.0778715541668465e-14,2.0778715541668465e-14,optimal,7.0,4.886090719722593e-14,-1.2256067286772255e-09,-1.2256555895844227e-09,2.072430331775231e-16,2.6448338470484955e-14,0.9,1.0,1.0
2387,176.4493293762207,40000009.5475454,0.00030205469751340555,0.08483257806807566,0.08483257806786106,1.9081981284923443e-07,0.0,0,0,0.0,0.720814531748556,55492780.84945791,12234317.153595852,3.7059138151765024e-05,3.7059138151765024e-05,unknown,15.0,3.821929429027266e-28,-1.9545709367776778e-07,-1.9545709367776778e-07,2.801482653251244e-16,2.4821503280983832e-11,0.0225283995449392,1.0,36.0
2388,176.4914255142212,40000009.5475454,8.820243269777749e-05,0.07133581496028843,0.07133581496028843,2.924754075639727e-14,0.0,0,0,0.0,-0.5625719908738308,-71102014.11278489,12234317.153595852,3.240783737199659e-14,3.240783737199659e-14,optimal,7.0,6.805884605767781e-14,-2.0518831112754514e-08,-2.051889917160057e-08,1.8169769604318926e-16,5.445383004227066e-13,0.2058911320946491,1.0,15.0
2389,176.5369908809662,40000009.5475454,6.532364001733977e-05,0.07371087361629443,0.07371087361409602,5.692920126621041e-07,0.0,0,0,0.0,0.8796403703388924,45473131.02670395,12234317.153595852,3.213724661045933e-05,3.213724661045933e-05,unknown,17.0,2.005684658308541e-29,-5.762968052894253e-07,-5.762968052894253e-07,1.1762860898703257e-16,9.560997020718856e-11,0.0016173092699229901,1.0,61.0
2390,176.5803964138031,40000009.547545396,0.00031816558311907286,0.21084246837558446,0.2108424683751852,4.103234253605453e-07,0.0,0,0,0.0,-1.1916874343814554,-33565850.91537491,12234317.153595852,2.334665257961429e-05,2.334665257961429e-05,unknown,16.0,1.4273097551835123e-27,-4.177607721239573e-07,-4.177607721239573e-07,1.700977360809009e-16,5.63758983148768e-11,0.00785516721127895,1.0,46.0
2391,176.62403678894043,40000009.547545396,0.00018543803511068856,0.2404161204002891,0.2404161203986526,8.870635484451844e-07,0.0,0,0,0.0,-0.40626458894547757,-98458008.22735403,12234317.153595852,0.0001684207317799694,0.0001684207317799694,unknown,15.0,2.39512571404487e-27,-9.103614153777349e-07,-9.103614153777349e-07,2.5075974482067614e-16,1.784441072111115e-11,0.014780882941434608,1.0,40.0
2392,176.8915798664093,40000009.54754543,5.16191365590357e-08,0.24045723663932925,0.24045723663908372,3.4362749755798146e-07,0.0,0,0,0.0,0.852605743062487,46915004.35176494,12234317.153595852,6.524221934254262e-05,6.524221934254262e-05,unknown,15.0,9.304928913059175e-28,-3.5342638984877343e-07,-3.534263898487735e-07,3.102458105945709e-16,7.97734971309949e-12,2.5e-323,0.0,10000.0
2393,176.93546223640442,40000009.5475454,4.7285383148054833e-05,0.0703876510486095,0.0703876510486095,2.0646530250842182e-14,0.0,0,0,0.0,-0.2625411097347468,-152357098.8875236,12234317.153595852,2.1328537903791414e-14,2.1328537903791414e-14,optimal,7.0,4.8004242456579847e-14,-1.1655794080753035e-08,-1.1655842084995491e-08,1.641723338511444e-16,7.18053230239042e-14,0.7290000000000001,1.0,3.0
2394,176.97752928733826,40000009.5475454,2.2589708219597693e-05,0.006473742998433669,0.006473742998433669,2.0503396936178236e-14,0.0,0,0,0.0,0.6262766605823067,63869542.83176839,12234317.153595852,2.0718479271361646e-14,2.0718479271361646e-14,optimal,7.0,4.767130958710654e-14,-8.599905054101376e-10,-8.600381767197247e-10,3.1168173851927165e-16,2.832007130036384e-14,0.9,1.0,1.0
2395,177.02256727218628,40000009.547545396,0.0002474420732509484,0.06526260107921998,0.0652626010780987,3.8256434846091065e-07,0.0,0,0,0.0,-0.4774932943920558,-83770816.60063314,12234317.153595852,2.177125762271663e-05,2.177125762271663e-05,unknown,18.0,1.2996358545915791e-31,-3.850333852743493e-07,-3.8503338527434926e-07,8.366258373493223e-17,6.201347034005691e-11,0.00636268544113595,1.0,48.0
2396,177.06565403938293,40000009.547545396,0.00027840135803240055,0.12428364887280985,0.12428364886894591,9.800253708543116e-07,0.0,0,0,0.0,-0.5092187394909929,-78551707.31326436,12234317.153595852,0.0001874336752562769,0.0001874336752562769,unknown,14.0,2.4928205171233084e-25,-1.003197622315543e-06,-1.003197622315543e-06,2.959932649602863e-16,1.6695536531270558e-11,0.0225283995449392,1.0,36.0
2397,177.10841846466064,40000009.547545396,1.952336468988832e-06,0.11779752835680395,0.11779752835680395,2.056433859604337e-14,0.0,0,0,0.0,-0.9824596137252466,-40714143.72712006,12234317.153595852,2.0986874213871944e-14,2.0986874213871944e-14,optimal,7.0,4.781309282195432e-14,-1.827201462308136e-09,-1.8272492754009579e-09,1.2830991508872466e-16,7.318092563410769e-14,0.0523347633027361,1.0,28.0
2398,177.17730021476746,40000009.547545396,4.9421560620597e-08,0.11779568189571239,0.11779568189571239,2.0452688875290285e-14,0.0,0,0,0.0,0.6005207980077144,66608853.31110874,12234317.153595852,2.018279068832608e-14,2.018279068832608e-14,optimal,7.0,4.755328377106736e-14,-1.3617266170834408e-09,-1.3617741703672118e-09,1.883573257696122e-16,1.8565581535906115e-14,1.5684240429131574e-05,1.0,105.0
2399,177.2201840877533,40000009.54754539,1.4262365251663387e-06,0.11280285332907469,0.11280285332907469,2.0599540211844774e-14,0.0,0,0,0.0,1.0111057119500457,39560653.303153254,12234317.153595852,2.0326568099912275e-14,2.0326568099912275e-14,optimal,7.0,4.789472552448529e-14,-1.769737736069059e-09,-1.7697856307945836e-09,2.5089167293879753e-16,4.1369898638174655e-14,0.042391158275216244,1.0,30.0
2400,177.48917150497437,40000009.54754542,3.942476676500724e-08,0.11280285514103883,0.11280285514103883,2.0439658729043414e-14,0.0,0,0,0.0,0.7703984981534024,51921185.8733216,12234317.153595852,2.017001976997967e-14,2.017001976997967e-14,optimal,7.0,4.752298185743087e-14,-1.0855457171212779e-09,-1.0855932401031353e-09,2.46621432948862e-16,3.334970889579853e-14,2.5e-323,0.0,10000.0
2401,177.53282976150513,40000009.54754538,0.0002968037624749175,0.16337335220937313,0.16337335220900834,3.452494425595713e-07,0.0,0,0,0.0,0.833307707129865,48001479.17599082,12234317.153595852,1.9649757606866996e-05,1.9649757606866996e-05,unknown,16.0,1.0813494077409606e-27,-3.490619139364257e-07,-3.4906191393642577e-07,1.7405420958408321e-16,2.749816816803103e-11,0.007069650490151055,1.0,47.0
2402,177.79888725280762,40000009.54754543,5.372690074837192e-08,0.16337511521252585,0.16337511521252585,2.1220814692894643e-14,0.0,0,0,0.0,0.15425118795749646,259317305.6104594,12234317.153595852,2.3817361008906137e-14,2.3817361008906137e-14,optimal,7.0,4.9340713392283734e-14,-8.46763040257978e-09,-8.467679743293171e-09,2.1296189365375199e-16,2.857722747507473e-13,2.5e-323,0.0,10000.0
2403,177.8408932685852,40000009.54754542,0.00010423087876784482,0.016545746197451132,0.016545746197451132,2.099916209601439e-14,0.0,0,0,0.0,0.17996478782719302,222265719.22189116,12234317.153595852,2.2802256771475925e-14,2.2802256771475925e-14,optimal,7.0,4.8824603262818337e-14,-7.573971704214154e-09,-7.574020528817416e-09,1.9608005278851881e-16,4.613710169744638e-13,0.9,1.0,1.0
2404,177.8831386566162,40000009.54754541,4.342272263613915e-05,0.007222020911462347,0.007222020911462347,2.0736631087987718e-14,0.0,0,0,0.0,0.16883493086268578,236917805.91370422,12234317.153595852,2.1700385046796e-14,2.1700385046796e-14,optimal,7.0,4.821376572032858e-14,-2.1945794486384817e-09,-2.194627662404202e-09,1.7564400018147718e-16,1.0836732922644867e-13,0.6561000000000001,1.0,4.0
2405,177.9249222278595,40000009.5475454,0.00010970085395538862,0.009841226122644878,0.009841226122644878,2.1248216363067224e-14,0.0,0,0,0.0,-0.5547799760464373,-72100662.22087324,12234317.153595852,2.407766720920572e-14,2.407766720920572e-14,optimal,7.0,4.9405206057735846e-14,-3.808514195788446e-09,-3.808563600994504e-09,2.741772329380261e-16,1.0630566505661291e-13,0.7290000000000001,1.0,3.0
2406,177.96719408035278,40000009.5475454,2.7180167336995423e-05,0.004633707552561187,0.004633707552561187,2.077341103816377e-14,0.0,0,0,0.0,0.7073815004315499,56546577.23129844,12234317.153595852,2.0505054824696108e-14,2.0505054824696108e-14,optimal,7.0,4.8298997167094804e-14,-2.8593020767699966e-09,-2.859350375767164e-09,9.255873490849726e-17,5.727543672230364e-14,0.5314410000000002,1.0,6.0
2407,178.01118445396423,40000009.5475454,1.4174827000979959e-05,0.004695449289564295,0.004695449289511459,2.2275064667412623e-08,0.0,0,0,0.0,1.589521719725416,25164803.059964426,12234317.153595852,4.246230512642908e-06,4.246230512642908e-06,unknown,16.0,1.9183234806023372e-29,-2.238130027391774e-08,-2.238130027391774e-08,1.5687182134852943e-16,1.5499198674612733e-11,0.0010611166119964739,1.0,65.0
2408,178.0544421672821,40000009.54754538,0.00021650229880028414,0.05697994834502176,0.056979948344958994,8.457445697763006e-08,0.0,0,0,0.0,1.0820468187683132,36966978.613708496,12234317.153595852,1.6421837214127378e-05,1.6421837214127378e-05,unknown,15.0,9.30290657072557e-29,-8.632725483360964e-08,-8.632725483360964e-08,1.585141704540315e-16,5.641489927714906e-12,0.01824800363140075,1.0,38.0
2409,178.343674659729,40000009.547545426,5.16191365590357e-08,0.05698581211008389,0.05698581211008389,2.0668310592978052e-14,0.0,0,0,0.0,0.08452656127927785,473224040.3796569,12234317.153595852,2.0393968633175805e-14,2.0393968633175805e-14,optimal,7.0,4.805452381483886e-14,-4.79803528564076e-09,-4.798083340164575e-09,1.1206831716313805e-16,6.734743165709886e-15,2.5e-323,0.0,10000.0
2410,178.38740181922913,40000009.54754542,0.000391717773139096,0.275442871388355,0.2754428713631379,3.7271610128938303e-06,0.0,0,0,0.0,1.284764221569332,31134118.75748114,12234317.153595852,0.00021154188974591796,0.00021154188974591796,unknown,14.0,3.482779008113028e-25,-3.764479914313243e-06,-3.7644799143132424e-06,1.3192945930290007e-16,3.745409537642409e-11,0.008727963568087723,1.0,45.0
2411,178.42930340766907,40000009.54754539,7.113956529627452e-05,0.09954355116089164,0.09954355116089164,2.1775318812526862e-14,0.0,0,0,0.0,-0.7797668672817561,-51297387.442373976,12234317.153595852,2.1756324913096005e-14,2.1756324913096005e-14,optimal,7.0,5.062829881980565e-14,-3.090882250955741e-08,-3.090887313785623e-08,2.489075477669269e-16,2.912462433704242e-13,0.5904900000000002,1.0,5.0
